target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
species,10,0,0.1022525701424784,0.09271916662551409,0.5008096480187996,0.10043120170392703
species,10,1,0.1846497167598085,0.17241035964089896,0.6970285737881545,0.18264381258365198
species,10,2,0.19506380056838774,0.18622100520200408,0.7102587277588066,0.19440457779347312
species,10,3,0.2089110988193557,0.19999748133620915,0.7237017023477903,0.20862608751480774
species,10,4,0.221404184706937,0.21671623069388257,0.7340859318629883,0.22064686776928202
species,10,8,0.327109042705373,0.32626212839838203,0.8198382065322839,0.3358865636355455
species,10,16,0.3787598466497549,0.37881745220993646,0.846941972523201,0.3928887946883546
species,10,32,0.40309752236357743,0.4032457889455589,0.860042558173794,0.42474796928470476
species,10,64,0.43336702969730495,0.43407747476353115,0.8746982303196319,0.46463240568648334
species,10,128,0.45472925289439053,0.4557182830356027,0.8834024919181674,0.4912433387481818
species,10,256,0.471819031452059,0.4729451294867861,0.8898545228491559,0.5131556495970132
species,10,512,0.4763775772950085,0.47740550368759094,0.8910086908106196,0.5187336745346446
gc_content,5,0,0.1999465944420073,0.19954114524884672,0.5003393607089723,0.20015784974214848
gc_content,5,1,0.866390737950371,0.8666376115066422,0.9838562342713321,0.9321720677185885
gc_content,5,2,0.8673634820423811,0.867419182716944,0.9841089994014638,0.9346937803580412
gc_content,5,3,0.870453375040531,0.8704309425091405,0.9850676329663264,0.939229048510531
gc_content,5,4,0.8749356272292053,0.8749537132476076,0.9858997038706765,0.942938475811929
gc_content,5,8,0.8909763680405882,0.8910003141119736,0.9890914737481469,0.9560258637691152
gc_content,5,16,0.9402429952888669,0.9402508521872255,0.9965865743271809,0.9866222531787144
gc_content,5,32,0.9438097236262374,0.9438160713744093,0.9969918124425974,0.9879540689069112
gc_content,5,64,0.9460413130137901,0.9460395283939912,0.9971329062147267,0.9884358828470349
gc_content,5,128,0.9475481126857274,0.9475521002944685,0.9972538216261132,0.9890611638764497
gc_content,5,256,0.9460031661866525,0.9459968243627686,0.9971447445379333,0.9887659921055583
gc_content,5,512,0.9466135154208549,0.9466163855342533,0.9967293581598875,0.9862078580858578
repeat_fraction,4,0,0.3934654485113201,0.14118234827123655,0.5003599533079596,0.25046109995880655
repeat_fraction,4,1,0.3969558831944153,0.1727528252170676,0.5816169700520993,0.3050000234229692
repeat_fraction,4,2,0.43002918232276033,0.2664488773129622,0.63718914570728,0.3581862473746606
repeat_fraction,4,3,0.4482252188674207,0.2961149844711667,0.6616591710541586,0.3916107678273736
repeat_fraction,4,4,0.4528409849510767,0.3073010368014716,0.6687823267356021,0.4006649604327054
