target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
species,10,0,0.1022525701424784,0.09271916662551409,0.5008096480187996,0.10043120170392703
species,10,1,0.1815979705887963,0.16815866173406419,0.6950930771768451,0.18259858897304002
species,10,2,0.19466325888344238,0.18498897160450922,0.7059189563936418,0.19209320164605867
species,10,3,0.20734707890671195,0.1982766052643387,0.7187279365407158,0.20413703349037188
species,10,4,0.2219000934597265,0.21786448824333676,0.7322604653588283,0.217887323597259
species,10,8,0.32873028285872324,0.3266243229477435,0.8180154055696193,0.33070519056343367
species,10,16,0.35928589139598316,0.35904429070682164,0.8405893276111357,0.37215625257081
species,10,32,0.40122832783383244,0.40168058174375626,0.8578126458952031,0.4214600561586493
species,10,64,0.4293616128478514,0.4303846857292838,0.872235770102591,0.4593687199336368
species,10,128,0.45358484808026095,0.4543764092816905,0.8820524575661951,0.4889151789841339
species,10,256,0.4680043487382937,0.4690234870232356,0.886753831545944,0.505983478888752
species,10,384,0.4704266722615347,0.4715730708606586,0.8881233725986277,0.5083512587045946
gc_content,5,0,0.1999465944420073,0.19954114524884672,0.5003393607089723,0.20015784974214848
gc_content,5,1,0.8727803314959278,0.8728718481296763,0.9852349567162435,0.9380084561779334
gc_content,5,2,0.8764805737282801,0.8765124367840965,0.9862841617920919,0.9441729056871605
gc_content,5,3,0.8786740162886952,0.8787182548146262,0.9868140260309033,0.946737795631339
gc_content,5,4,0.8801998893742013,0.8802316835446671,0.9873512399787435,0.9491430236978295
gc_content,5,8,0.9004749279978638,0.9005087031662317,0.9909226725666664,0.9638384789409423
gc_content,5,16,0.9435426958362738,0.9435236729665784,0.9969688944849432,0.988087584320956
gc_content,5,32,0.9478342138892598,0.9478281271486633,0.9973300643153303,0.989383574057588
gc_content,5,64,0.9502374639989319,0.9502309874459745,0.9975856891312326,0.9905275332333787
gc_content,5,128,0.9506189322703085,0.950603326725132,0.9975831050080812,0.9901601067835493
gc_content,5,256,0.9500467298632437,0.9500308220250167,0.9975316445960605,0.9902578715959809
gc_content,5,384,0.9496271147647295,0.9496120895060137,0.997352669782259,0.9890543815769881
repeat_fraction,4,0,0.3934654485113201,0.14118234827123655,0.5003599533079596,0.25046109995880655
repeat_fraction,4,1,0.39718476415724124,0.17307683126427353,0.5840369387285601,0.3063881908705052
repeat_fraction,4,2,0.4191001163478228,0.2553979217323753,0.6243317798023018,0.3440130210733083
repeat_fraction,4,3,0.4300101089091915,0.27771713156124905,0.6444222752145673,0.3645902775705906
repeat_fraction,4,4,0.4361517480783536,0.29093263087855664,0.6533248768468854,0.37828196130317754
repeat_fraction,4,8,0.5189112895534914,0.425914243939937,0.7474268244091726,0.49013044999201455
repeat_fraction,4,16,0.5374506475423907,0.4467623502073558,0.7647869763403852,0.5152438613560109
repeat_fraction,4,32,0.5464532987468768,0.4613230178308575,0.7737007319202056,0.5305512605907478
repeat_fraction,4,64,0.5591180453565775,0.47825702543605264,0.7841776998762008,0.551029011440439
repeat_fraction,4,128,0.5662324286177497,0.4862770029852572,0.7905523173684234,0.5625265472447665
repeat_fraction,4,256,0.5678345953575311,0.4870214963277649,0.7914760950460777,0.5650145902899766
repeat_fraction,4,384,0.5664422361670068,0.48457613703546876,0.7913480863816723,0.5642698708421268
kmer_entropy_1,5,0,0.19737168361021573,0.1970801396728078,0.49979223427602804,0.1993799813313008
kmer_entropy_1,5,1,0.7878082740468062,0.7867286788149681,0.9575652928619311,0.8331499468912285
kmer_entropy_1,5,2,0.8061568979000172,0.8056222521924046,0.9652585663213579,0.8648665654438681
kmer_entropy_1,5,3,0.8302275458238761,0.829986881728742,0.9733591208815865,0.8946849848001254
kmer_entropy_1,5,4,0.847279177554407,0.8473294219978833,0.979926758761103,0.9191710988573112
kmer_entropy_1,5,8,0.8656850216483244,0.8657905866177427,0.9840227776046133,0.9357866980039151
kmer_entropy_1,5,16,0.9026683705582789,0.902734952370692,0.9911504078006488,0.9654897304678294
kmer_entropy_1,5,32,0.9058917774514105,0.905965326092175,0.9915843934257204,0.9670908960976888
kmer_entropy_1,5,64,0.9066928608213012,0.9067833557641913,0.9915922764312445,0.966890346533777
kmer_entropy_1,5,128,0.9063304659634935,0.9063979532774982,0.9915091746793232,0.9666641482512798
