version,rank,eigenvalue,n_samples
v40,91,0.0005563802,262144
v40,92,0.0005524664,262144
v40,93,0.0005381367,262144
v40,94,0.0005278919,262144
v40,95,0.00051851565,262144
v40,96,0.0005063559,262144
v40,97,0.00048864685,262144
v40,98,0.0004874105,262144
v40,99,0.00047630732,262144
v40,100,0.00047000544,262144
v40,101,0.00046404346,262144
v40,102,0.00046142086,262144
v40,103,0.0004561539,262144
v40,104,0.0004518643,262144
v40,105,0.00044594196,262144
v40,106,0.0004452409,262144
v40,107,0.00043067356,262144
v40,108,0.0004238597,262144
v40,109,0.00042185644,262144
v40,110,0.0004155856,262144
v40,111,0.0004053369,262144
v40,112,0.00039369587,262144
v40,113,0.00038933178,262144
v40,114,0.00038543888,262144
v40,115,0.0003804791,262144
v40,116,0.0003795952,262144
v40,117,0.00037285837,262144
v40,118,0.00037090227,262144
v40,119,0.00036912932,262144
v40,120,0.00035576432,262144
v40,121,0.0003546198,262144
v40,122,0.00034814098,262144
v40,123,0.00034402017,262144
v40,124,0.00033492388,262144
v40,125,0.00033457464,262144
v40,126,0.00032562538,262144
v40,127,0.00031960418,262144
v40,128,0.00031763126,262144
v40,129,0.00031531788,262144
v40,130,0.00031002882,262144
v40,131,0.00030245056,262144
v40,132,0.0002986386,262144
v40,133,0.00029751004,262144
v40,134,0.00029658843,262144
v40,135,0.0002927962,262144
v40,136,0.00029055684,262144
v40,137,0.00028720443,262144
v40,138,0.00028311886,262144
v40,139,0.00028162336,262144
v40,140,0.000276277,262144
v40,141,0.00027297315,262144
v40,142,0.00027130326,262144
v40,143,0.00026559393,262144
v40,144,0.00026367366,262144
v40,145,0.0002613261,262144
v40,146,0.0002568302,262144
v40,147,0.00025592145,262144
v40,148,0.0002516911,262144
v40,149,0.0002470988,262144
v40,150,0.00024528446,262144
v40,151,0.00024088008,262144
v40,152,0.00024046388,262144
v40,153,0.0002368453,262144
v40,154,0.00023567758,262144
v40,155,0.00023346773,262144
v40,156,0.000232657,262144
v40,157,0.00022885468,262144
v40,158,0.00022757436,262144
v40,159,0.00022458195,262144
v40,160,0.00021965553,262144
v40,161,0.00021871018,262144
v40,162,0.00021668752,262144
v40,163,0.00021453066,262144
v40,164,0.00021313477,262144
v40,165,0.00021155474,262144
v40,166,0.00020865504,262144
v40,167,0.00020679015,262144
v40,168,0.00020554491,262144
v40,169,0.00020266068,262144
v40,170,0.00020200563,262144
v40,171,0.00019893897,262144
v40,172,0.00019406273,262144
v40,173,0.00019283405,262144
v40,174,0.00019082424,262144
v40,175,0.0001898203,262144
v40,176,0.00018890017,262144
v40,177,0.00018640934,262144
v40,178,0.00018501279,262144
v40,179,0.00018265883,262144
v40,180,0.00017931608,262144
v40,181,0.00017724773,262144
v40,182,0.00017634608,262144
v40,183,0.00017563319,262144
v40,184,0.00017320485,262144
v40,185,0.00017201091,262144
v40,186,0.00016918722,262144
v40,187,0.00016842826,262144
v40,188,0.00016633394,262144
v40,189,0.00016496908,262144
v40,190,0.00016459126,262144
v40,191,0.00016354099,262144
v40,192,0.00016223438,262144
v40,193,0.00016087423,262144
v40,194,0.0001581334,262144
v40,195,0.00015736822,262144
v40,196,0.00015697222,262144
v40,197,0.00015476874,262144
v40,198,0.00015361959,262144
v40,199,0.00015243296,262144
v40,200,0.00015223063,262144
v40,201,0.00014932718,262144
v40,202,0.00014875001,262144
v40,203,0.00014764219,262144
v40,204,0.00014542062,262144
v40,205,0.00014407806,262144
v40,206,0.00014318048,262144
v40,207,0.0001419753,262144
v40,208,0.0001404797,262144
v40,209,0.00013991227,262144
v40,210,0.00013931026,262144
v40,211,0.00013773677,262144
v40,212,0.00013703162,262144
v40,213,0.00013622276,262144
v40,214,0.00013452102,262144
v40,215,0.00013441835,262144
v40,216,0.00013306398,262144
v40,217,0.00013172366,262144
v40,218,0.0001298866,262144
v40,219,0.00012904567,262144
v40,220,0.00012896257,262144
v40,221,0.00012597725,262144
v40,222,0.00012563805,262144
v40,223,0.00012463216,262144
v40,224,0.00012418577,262144
v40,225,0.00012380404,262144
v40,226,0.00012210307,262144
v40,227,0.000121527795,262144
v40,228,0.00012067764,262144
v40,229,0.00011976484,262144
v40,230,0.000118669246,262144
v40,231,0.000118295866,262144
v40,232,0.000116103736,262144
v40,233,0.00011565918,262144
v40,234,0.00011445308,262144
v40,235,0.00011397851,262144
v40,236,0.00011367291,262144
v40,237,0.000113297545,262144
v40,238,0.00011213441,262144
v40,239,0.000111687135,262144
v40,240,0.000110456494,262144
v40,241,0.00010998637,262144
v40,242,0.000109017725,262144
v40,243,0.000108178996,262144
v40,244,0.00010773541,262144
v40,245,0.00010676706,262144
v40,246,0.00010517862,262144
v40,247,0.00010436718,262144
v40,248,0.000104032544,262144
v40,249,0.00010274497,262144
v40,250,0.00010216437,262144
v40,251,0.00010201939,262144
v40,252,0.00010180367,262144
v40,253,0.000101186866,262144
v40,254,9.968095e-05,262144
v40,255,9.8747354e-05,262144
v40,256,9.8409735e-05,262144
v40,257,9.8077835e-05,262144
v40,258,9.720085e-05,262144
v40,259,9.6560674e-05,262144
v40,260,9.626264e-05,262144
v40,261,9.498327e-05,262144
v40,262,9.4335956e-05,262144
v40,263,9.348688e-05,262144
v40,264,9.3070405e-05,262144
v40,265,9.2299815e-05,262144
v40,266,9.207887e-05,262144
v40,267,9.041292e-05,262144
v40,268,9.026334e-05,262144
v40,269,8.94738e-05,262144
v40,270,8.92937e-05,262144
v40,271,8.834713e-05,262144
v40,272,8.806094e-05,262144
v40,273,8.770417e-05,262144
v40,274,8.695192e-05,262144
v40,275,8.607011e-05,262144
v40,276,8.5620784e-05,262144
v40,277,8.55236e-05,262144
v40,278,8.528767e-05,262144
v40,279,8.446083e-05,262144
v40,280,8.3726336e-05,262144
v40,281,8.319255e-05,262144
v40,282,8.275393e-05,262144
v40,283,8.182909e-05,262144
v40,284,8.09919e-05,262144
v40,285,8.043374e-05,262144
v40,286,8.0295125e-05,262144
v40,287,7.985027e-05,262144
v40,288,7.913331e-05,262144
v40,289,7.880828e-05,262144
v40,290,7.8718935e-05,262144
v40,291,7.779845e-05,262144
v40,292,7.749215e-05,262144
v40,293,7.7003555e-05,262144
v40,294,7.638848e-05,262144
v40,295,7.591073e-05,262144
v40,296,7.536369e-05,262144
v40,297,7.4561874e-05,262144
v40,298,7.4489806e-05,262144
v40,299,7.385009e-05,262144
v40,300,7.3561685e-05,262144
v40,301,7.329928e-05,262144
v40,302,7.2409675e-05,262144
v40,303,7.211557e-05,262144
v40,304,7.152004e-05,262144
v40,305,7.1173185e-05,262144
v40,306,7.06991e-05,262144
v40,307,7.042525e-05,262144
v40,308,6.99544e-05,262144
v40,309,6.9417365e-05,262144
v40,310,6.912889e-05,262144
v40,311,6.864213e-05,262144
v40,312,6.8306144e-05,262144
v40,313,6.7805624e-05,262144
v40,314,6.760123e-05,262144
v40,315,6.7428744e-05,262144
v40,316,6.680091e-05,262144
v40,317,6.639644e-05,262144
v40,318,6.627883e-05,262144
v40,319,6.57828e-05,262144
v40,320,6.537061e-05,262144
v40,321,6.502344e-05,262144
v40,322,6.450785e-05,262144
v40,323,6.430053e-05,262144
v40,324,6.398668e-05,262144
v40,325,6.370034e-05,262144
v40,326,6.3033265e-05,262144
v40,327,6.2427614e-05,262144
v40,328,6.1898994e-05,262144
v40,329,6.177774e-05,262144
v40,330,6.149804e-05,262144
v40,331,6.124958e-05,262144
v40,332,6.0696857e-05,262144
v40,333,6.057838e-05,262144
v40,334,6.0470535e-05,262144
v40,335,5.9896625e-05,262144
v40,336,5.9561065e-05,262144
v40,337,5.940127e-05,262144
v40,338,5.9144288e-05,262144
v40,339,5.861913e-05,262144
v40,340,5.8259586e-05,262144
v40,341,5.785724e-05,262144
v40,342,5.722142e-05,262144
v40,343,5.70013e-05,262144
v40,344,5.6911933e-05,262144
v40,345,5.624635e-05,262144
v40,346,5.6159548e-05,262144
v40,347,5.563247e-05,262144
v40,348,5.559554e-05,262144
v40,349,5.539653e-05,262144
v40,350,5.4680793e-05,262144
v40,351,5.4497665e-05,262144
v40,352,5.425353e-05,262144
v40,353,5.3728945e-05,262144
v40,354,5.362671e-05,262144
v40,355,5.322981e-05,262144
v40,356,5.2962663e-05,262144
v40,357,5.2821208e-05,262144
v40,358,5.24526e-05,262144
v40,359,5.2290867e-05,262144
v40,360,5.1921834e-05,262144
v40,361,5.1640443e-05,262144
v40,362,5.152547e-05,262144
v40,363,5.1301085e-05,262144
v40,364,5.089396e-05,262144
v40,365,5.0569757e-05,262144
v40,366,5.0479714e-05,262144
v40,367,5.0146857e-05,262144
v40,368,4.9706192e-05,262144
v40,369,4.9608647e-05,262144
v40,370,4.934222e-05,262144
v40,371,4.9098548e-05,262144
v40,372,4.8762166e-05,262144
v40,373,4.8554943e-05,262144
v40,374,4.84704e-05,262144
v40,375,4.8104295e-05,262144
v40,376,4.78919e-05,262144
v40,377,4.745773e-05,262144
v40,378,4.7216614e-05,262144
v40,379,4.717081e-05,262144
v40,380,4.698552e-05,262144
v40,381,4.64777e-05,262144
v40,382,4.6223136e-05,262144
v40,383,4.6035093e-05,262144
v40,384,4.5757646e-05,262144
v40,385,4.561051e-05,262144
v40,386,4.5355544e-05,262144
v40,387,4.509947e-05,262144
v40,388,4.494521e-05,262144
v40,389,4.4445344e-05,262144
v40,390,4.4186305e-05,262144
v40,391,4.3969667e-05,262144
v40,392,4.3690477e-05,262144
v40,393,4.3604818e-05,262144
v40,394,4.3430882e-05,262144
v40,395,4.3241096e-05,262144
v40,396,4.3047e-05,262144
v40,397,4.2785214e-05,262144
v40,398,4.274361e-05,262144
v40,399,4.252886e-05,262144
v40,400,4.228903e-05,262144
v40,401,4.1970532e-05,262144
v40,402,4.177416e-05,262144
v40,403,4.165259e-05,262144
v40,404,4.150129e-05,262144
v40,405,4.13064e-05,262144
v40,406,4.0947238e-05,262144
v40,407,4.083633e-05,262144
v40,408,4.0674386e-05,262144
v40,409,4.04173e-05,262144
v40,410,4.0080937e-05,262144
v40,411,3.9926104e-05,262144
v40,412,3.9770264e-05,262144
v40,413,3.9530427e-05,262144
v40,414,3.920192e-05,262144
v40,415,3.9183695e-05,262144
v40,416,3.8801787e-05,262144
v40,417,3.8628154e-05,262144
v40,418,3.8455375e-05,262144
v40,419,3.81534e-05,262144
v40,420,3.7880898e-05,262144
v40,421,3.765301e-05,262144
v40,422,3.7455637e-05,262144
v40,423,3.723836e-05,262144
v40,424,3.7140173e-05,262144
v40,425,3.7003178e-05,262144
v40,426,3.6922753e-05,262144
v40,427,3.6866648e-05,262144
v40,428,3.6582333e-05,262144
v40,429,3.6131394e-05,262144
v40,430,3.6006644e-05,262144
v40,431,3.5769408e-05,262144
v40,432,3.5666908e-05,262144
v40,433,3.5565583e-05,262144
v40,434,3.5417488e-05,262144
v40,435,3.5133886e-05,262144
v40,436,3.4912246e-05,262144
v40,437,3.4832792e-05,262144
v40,438,3.4719633e-05,262144
v40,439,3.4579087e-05,262144
v40,440,3.430518e-05,262144
v40,441,3.4151886e-05,262144
v40,442,3.4038796e-05,262144
v40,443,3.378539e-05,262144
v40,444,3.368959e-05,262144
v40,445,3.3611235e-05,262144
v40,446,3.324596e-05,262144
v40,447,3.3176442e-05,262144
v40,448,3.2916367e-05,262144
v40,449,3.2790893e-05,262144
v40,450,3.2616972e-05,262144
v40,451,3.240809e-05,262144
v40,452,3.2324344e-05,262144
v40,453,3.216169e-05,262144
v40,454,3.2067524e-05,262144
v40,455,3.184263e-05,262144
v40,456,3.166697e-05,262144
v40,457,3.143745e-05,262144
v40,458,3.1209198e-05,262144
v40,459,3.1167227e-05,262144
v40,460,3.095663e-05,262144
v40,461,3.0793202e-05,262144
v40,462,3.0679992e-05,262144
v40,463,3.064572e-05,262144
v40,464,3.0496001e-05,262144
v40,465,3.0207993e-05,262144
v40,466,3.0089841e-05,262144
v40,467,3.0067418e-05,262144
v40,468,2.9771261e-05,262144
v40,469,2.9659435e-05,262144
v40,470,2.9529176e-05,262144
v40,471,2.946099e-05,262144
v40,472,2.90748e-05,262144
v40,473,2.898384e-05,262144
v40,474,2.8838178e-05,262144
v40,475,2.8622697e-05,262144
v40,476,2.843297e-05,262144
v40,477,2.8297152e-05,262144
v40,478,2.8152972e-05,262144
v40,479,2.8011387e-05,262144
v40,480,2.7867527e-05,262144
v40,481,2.7647728e-05,262144
v40,482,2.7562248e-05,262144
v40,483,2.7493956e-05,262144
v40,484,2.7246911e-05,262144
v40,485,2.711428e-05,262144
v40,486,2.7003145e-05,262144
v40,487,2.6873846e-05,262144
v40,488,2.6753138e-05,262144
v40,489,2.661345e-05,262144
v40,490,2.6372034e-05,262144
v40,491,2.6187083e-05,262144
v40,492,2.5973739e-05,262144
v40,493,2.588553e-05,262144
v40,494,2.5712907e-05,262144
v40,495,2.5547197e-05,262144
v40,496,2.5515043e-05,262144
v40,497,2.5440391e-05,262144
v40,498,2.5276251e-05,262144
v40,499,2.5117602e-05,262144
v40,500,2.4996572e-05,262144
v40,501,2.490445e-05,262144
v40,502,2.4714745e-05,262144
v40,503,2.4556948e-05,262144
v40,504,2.4383498e-05,262144
v40,505,2.4194798e-05,262144
v40,506,2.4105697e-05,262144
v40,507,2.3874205e-05,262144
v40,508,2.3820854e-05,262144
v40,509,2.3604523e-05,262144
v40,510,2.3415509e-05,262144
v40,511,2.3278051e-05,262144
v40,512,2.3150928e-05,262144
v40,513,2.3082193e-05,262144
v40,514,2.2820406e-05,262144
v40,515,2.2780423e-05,262144
v40,516,2.2760069e-05,262144
v40,517,2.2716255e-05,262144
v40,518,2.2418797e-05,262144
v40,519,2.2291517e-05,262144
v40,520,2.218208e-05,262144
v40,521,2.2088254e-05,262144
v40,522,2.19926e-05,262144
v40,523,2.1772748e-05,262144
v40,524,2.1503458e-05,262144
v40,525,2.1432721e-05,262144
v40,526,2.1234966e-05,262144
v40,527,2.1153586e-05,262144
v40,528,2.1076688e-05,262144
v40,529,2.1034692e-05,262144
v40,530,2.0843949e-05,262144
v40,531,2.0574458e-05,262144
v40,532,2.0445501e-05,262144
v40,533,2.0307793e-05,262144
v40,534,2.0259937e-05,262144
v40,535,2.0136136e-05,262144
v40,536,1.9867168e-05,262144
v40,537,1.9768659e-05,262144
v40,538,1.9609417e-05,262144
v40,539,1.9506006e-05,262144
v40,540,1.9438792e-05,262144
v40,541,1.924215e-05,262144
v40,542,1.920046e-05,262144
v40,543,1.9031773e-05,262144
v40,544,1.8929506e-05,262144
v40,545,1.8824436e-05,262144
v40,546,1.874762e-05,262144
v40,547,1.854771e-05,262144
v40,548,1.833178e-05,262144
v40,549,1.8303039e-05,262144
v40,550,1.8110342e-05,262144
v40,551,1.7982176e-05,262144
v40,552,1.7951641e-05,262144
v40,553,1.7837425e-05,262144
v40,554,1.7611872e-05,262144
v40,555,1.741642e-05,262144
v40,556,1.721155e-05,262144
v40,557,1.7147897e-05,262144
v40,558,1.7062226e-05,262144
v40,559,1.6926118e-05,262144
v40,560,1.6754804e-05,262144
v40,561,1.6672908e-05,262144
v40,562,1.6414417e-05,262144
v40,563,1.627862e-05,262144
v40,564,1.6135278e-05,262144
v40,565,1.6072445e-05,262144
v40,566,1.5985714e-05,262144
v40,567,1.5739372e-05,262144
v40,568,1.5544218e-05,262144
v40,569,1.5516966e-05,262144
v40,570,1.5450267e-05,262144
v40,571,1.5249085e-05,262144
v40,572,1.5066334e-05,262144
v40,573,1.4768334e-05,262144
v40,574,1.47172395e-05,262144
v40,575,1.4629598e-05,262144
v40,576,1.4456933e-05,262144
v40,577,1.42913095e-05,262144
v40,578,1.4016471e-05,262144
v40,579,1.3864069e-05,262144
v40,580,1.3796198e-05,262144
v40,581,1.3580702e-05,262144
v40,582,1.3518097e-05,262144
v40,583,1.3196056e-05,262144
v40,584,1.3029543e-05,262144
v40,585,1.29096015e-05,262144
v40,586,1.2793599e-05,262144
v40,587,1.2657498e-05,262144
v40,588,1.2513231e-05,262144
v40,589,1.2288855e-05,262144
v40,590,1.1982429e-05,262144
v40,591,1.1776745e-05,262144
v40,592,1.1747803e-05,262144
v40,593,1.1634011e-05,262144
v40,594,1.1486799e-05,262144
v40,595,1.1363117e-05,262144
v40,596,1.1147997e-05,262144
v40,597,1.1095281e-05,262144
v40,598,1.0893476e-05,262144
v40,599,1.0701863e-05,262144
v40,600,1.0549762e-05,262144
v40,601,1.0391565e-05,262144
v40,602,1.0248181e-05,262144
v40,603,1.0068939e-05,262144
v40,604,1.0020092e-05,262144
v40,605,9.921231e-06,262144
v40,606,9.674122e-06,262144
v40,607,9.381446e-06,262144
v40,608,9.342569e-06,262144
v40,609,9.181336e-06,262144
v40,610,9.053952e-06,262144
v40,611,8.975458e-06,262144
v40,612,8.773425e-06,262144
v40,613,8.575693e-06,262144
v40,614,8.562308e-06,262144
v40,615,8.3987015e-06,262144
v40,616,8.145293e-06,262144
v40,617,7.988129e-06,262144
v40,618,7.952456e-06,262144
v40,619,7.801755e-06,262144
v40,620,7.649876e-06,262144
v40,621,7.558767e-06,262144
v40,622,7.413312e-06,262144
v40,623,7.2732755e-06,262144
v40,624,7.1668346e-06,262144
v40,625,6.9652033e-06,262144
v40,626,6.8561653e-06,262144
v40,627,6.6874654e-06,262144
v40,628,6.596657e-06,262144
v40,629,6.46495e-06,262144
v40,630,6.342219e-06,262144
v40,631,6.2801687e-06,262144
v40,632,6.0428806e-06,262144
v40,633,5.99066e-06,262144
v40,634,5.8144756e-06,262144
v40,635,5.7205666e-06,262144
v40,636,5.6325543e-06,262144
v40,637,5.503317e-06,262144
v40,638,5.4826246e-06,262144
v40,639,5.3259705e-06,262144
v40,640,5.225949e-06,262144
v40,641,5.1141856e-06,262144
v40,642,5.03717e-06,262144
v40,643,4.92546e-06,262144
v40,644,4.912498e-06,262144
v40,645,4.8147667e-06,262144
v40,646,4.6459572e-06,262144
v40,647,4.5123197e-06,262144
v40,648,4.320689e-06,262144
v40,649,4.209389e-06,262144
v40,650,4.142287e-06,262144
v40,651,4.0498103e-06,262144
v40,652,3.830638e-06,262144
v40,653,3.691223e-06,262144
v40,654,3.588521e-06,262144
v40,655,3.5685403e-06,262144
v40,656,3.402172e-06,262144
v40,657,3.3539973e-06,262144
v40,658,3.2813962e-06,262144
v40,659,3.2165276e-06,262144
v40,660,3.207712e-06,262144
v40,661,3.1030152e-06,262144
v40,662,3.0213644e-06,262144
v40,663,2.96807e-06,262144
v40,664,2.87559e-06,262144
v40,665,2.860192e-06,262144
v40,666,2.8173517e-06,262144
v40,667,2.769114e-06,262144
v40,668,2.6487858e-06,262144
v40,669,2.5751215e-06,262144
v40,670,2.48891e-06,262144
v40,671,2.4323372e-06,262144
v40,672,2.3809084e-06,262144
v40,673,2.339752e-06,262144
v40,674,2.3146868e-06,262144
v40,675,2.2088861e-06,262144
v40,676,2.169263e-06,262144
v40,677,2.1292458e-06,262144
v40,678,2.0765833e-06,262144
v40,679,2.0293178e-06,262144
v40,680,1.9677018e-06,262144
v40,681,1.8425898e-06,262144
v40,682,1.7972478e-06,262144
v40,683,1.7480362e-06,262144
v40,684,1.7237992e-06,262144
v40,685,1.6412049e-06,262144
v40,686,1.6147994e-06,262144
v40,687,1.4968491e-06,262144
v40,688,1.458404e-06,262144
v40,689,1.3840533e-06,262144
v40,690,1.3448665e-06,262144
v40,691,1.2103386e-06,262144
v40,692,1.1532762e-06,262144
v40,693,1.1032693e-06,262144
v40,694,1.0422805e-06,262144
v40,695,1.0180156e-06,262144
v40,696,9.836064e-07,262144
v40,697,9.658884e-07,262144
v40,698,9.266992e-07,262144
v40,699,8.9531335e-07,262144
v40,700,8.5330083e-07,262144
v40,701,8.356382e-07,262144
v40,702,7.7579267e-07,262144
v40,703,7.310632e-07,262144
v40,704,7.198398e-07,262144
v40,705,7.146022e-07,262144
v40,706,6.883101e-07,262144
v40,707,6.5158105e-07,262144
v40,708,6.256234e-07,262144
v40,709,6.1089554e-07,262144
v40,710,5.888117e-07,262144
v40,711,5.694912e-07,262144
v40,712,5.6680375e-07,262144
v40,713,5.411292e-07,262144
v40,714,5.257696e-07,262144
v40,715,5.1814385e-07,262144
v40,716,4.9331777e-07,262144
v40,717,4.755533e-07,262144
v40,718,4.5689546e-07,262144
v40,719,4.3634878e-07,262144
v40,720,4.313102e-07,262144
v40,721,3.973459e-07,262144
v40,722,3.9060012e-07,262144
v40,723,3.840412e-07,262144
v40,724,3.6949623e-07,262144
v40,725,3.6211839e-07,262144
v40,726,3.4021687e-07,262144
v40,727,3.2809695e-07,262144
v40,728,3.1284569e-07,262144
v40,729,2.9936842e-07,262144
v40,730,2.9572445e-07,262144
v40,731,2.7454684e-07,262144
v40,732,2.6455066e-07,262144
v40,733,2.591098e-07,262144
v40,734,2.343444e-07,262144
v40,735,2.3069308e-07,262144
v40,736,2.2490259e-07,262144
v40,737,2.2211489e-07,262144
v40,738,2.1604876e-07,262144
v40,739,2.0124324e-07,262144
v40,740,1.9145084e-07,262144
v40,741,1.7140191e-07,262144
v40,742,1.5962466e-07,262144
v40,743,1.5451174e-07,262144
v40,744,1.442778e-07,262144
v40,745,1.16298914e-07,262144
v40,746,1.0980867e-07,262144
v40,747,9.7861005e-08,262144
v40,748,9.136901e-08,262144
v40,749,8.295968e-08,262144
v40,750,8.0384574e-08,262144
v40,751,7.676879e-08,262144
v40,752,7.6290114e-08,262144
v40,753,7.2438134e-08,262144
v40,754,6.555917e-08,262144
v40,755,6.3867155e-08,262144
v40,756,6.0804076e-08,262144
v40,757,5.7577353e-08,262144
v40,758,5.1598903e-08,262144
v40,759,4.8166516e-08,262144
v40,760,4.3048427e-08,262144
v40,761,4.0341853e-08,262144
v40,762,3.924623e-08,262144
v40,763,3.7381586e-08,262144
v40,764,3.116085e-08,262144
v40,765,2.6125583e-08,262144
v40,766,2.2465713e-08,262144
v40,767,2.0983236e-08,262144
v40,768,1.8950324e-08,262144
v40,769,1.8814331e-08,262144
v40,770,1.4166292e-08,262144
v40,771,8.323446e-09,262144
v40,772,7.530197e-09,262144
v40,773,7.467517e-09,262144
v40,774,6.94653e-09,262144
v40,775,6.0506076e-09,262144
v40,776,5.914814e-09,262144
v40,777,4.620938e-09,262144
v40,778,4.1596575e-09,262144
v40,779,3.116352e-09,262144
v40,780,2.597421e-09,262144
v40,781,2.0328847e-09,262144
v40,782,1.5459201e-09,262144
v40,783,1.4211309e-09,262144
v40,784,1.1062381e-09,262144
v40,785,1.0103886e-09,262144
v40,786,9.434655e-10,262144
v40,787,8.33892e-10,262144
v40,788,7.6774637e-10,262144
v40,789,6.867156e-10,262144
v40,790,6.2195954e-10,262144
v40,791,5.6388805e-10,262144
v40,792,5.3101185e-10,262144
v40,793,4.5446472e-10,262144
v40,794,4.0474166e-10,262144
v40,795,3.4158382e-10,262144
v40,796,3.0445313e-10,262144
v40,797,2.8812136e-10,262144
v40,798,2.7574965e-10,262144
v40,799,2.5217783e-10,262144
v40,800,2.4744662e-10,262144
v40,801,2.3215767e-10,262144
v40,802,2.1169325e-10,262144
v40,803,2.1110139e-10,262144
v40,804,1.9220504e-10,262144
v40,805,1.8918112e-10,262144
v40,806,1.7115011e-10,262144
v40,807,1.6436778e-10,262144
v40,808,1.5380903e-10,262144
v40,809,1.4958025e-10,262144
v40,810,1.3898048e-10,262144
v40,811,1.3246254e-10,262144
v40,812,1.2620639e-10,262144
v40,813,1.2484666e-10,262144
v40,814,1.23064e-10,262144
v40,815,1.2245335e-10,262144
v40,816,1.208112e-10,262144
v40,817,1.1841633e-10,262144
v40,818,1.13791254e-10,262144
v40,819,1.1249883e-10,262144
v40,820,1.0763565e-10,262144
v40,821,1.0607952e-10,262144
v40,822,1.0130598e-10,262144
v40,823,9.634924e-11,262144
v40,824,9.5604996e-11,262144
v40,825,9.459731e-11,262144
v40,826,9.147505e-11,262144
v40,827,9.0675766e-11,262144
v40,828,8.776051e-11,262144
v40,829,8.5794004e-11,262144
v40,830,8.00094e-11,262144
v40,831,7.089753e-11,262144
v40,832,6.893305e-11,262144
v40,833,6.644712e-11,262144
v40,834,6.463476e-11,262144
v40,835,6.32859e-11,262144
v40,836,6.0791296e-11,262144
v40,837,5.8942615e-11,262144
v40,838,5.7862153e-11,262144
v40,839,5.730518e-11,262144
v40,840,5.6961335e-11,262144
v40,841,5.4576895e-11,262144
v40,842,5.3059796e-11,262144
v40,843,5.075619e-11,262144
v40,844,4.8278524e-11,262144
v40,845,4.7719988e-11,262144
v40,846,4.590655e-11,262144
v40,847,4.5701647e-11,262144
v40,848,4.4012932e-11,262144
v40,849,4.3324153e-11,262144
v40,850,4.254812e-11,262144
v40,851,4.231669e-11,262144
v40,852,4.096059e-11,262144
v40,853,4.0343635e-11,262144
v40,854,3.9178313e-11,262144
v40,855,3.871164e-11,262144
v40,856,3.8084477e-11,262144
v40,857,3.609389e-11,262144
v40,858,3.534696e-11,262144
v40,859,3.4047484e-11,262144
v40,860,3.3397472e-11,262144
v40,861,3.2757106e-11,262144
v40,862,3.2052982e-11,262144
v40,863,3.131022e-11,262144
v40,864,3.0739265e-11,262144
v40,865,3.0122415e-11,262144
v40,866,2.9214013e-11,262144
v40,867,2.8867568e-11,262144
v40,868,2.8205764e-11,262144
v40,869,2.7039171e-11,262144
v40,870,2.6771469e-11,262144
v40,871,2.6428047e-11,262144
v40,872,2.63098e-11,262144
v40,873,2.5573578e-11,262144
v40,874,2.5393234e-11,262144
v40,875,2.4578957e-11,262144
v40,876,2.4258071e-11,262144
v40,877,2.385405e-11,262144
v40,878,2.3113097e-11,262144
v40,879,2.2631858e-11,262144
v40,880,2.242488e-11,262144
v40,881,2.1777117e-11,262144
v40,882,2.1286433e-11,262144
v40,883,2.0720698e-11,262144
v40,884,1.9524096e-11,262144
v40,885,1.9108042e-11,262144
v40,886,1.8771627e-11,262144
v40,887,1.863136e-11,262144
v40,888,1.770758e-11,262144
v40,889,1.748192e-11,262144
v40,890,1.7360665e-11,262144
v40,891,1.6414816e-11,262144
v40,892,1.6248046e-11,262144
v40,893,1.5923643e-11,262144
v40,894,1.5741974e-11,262144
v40,895,1.5443095e-11,262144
v40,896,1.5319263e-11,262144
v40,897,1.4822633e-11,262144
v40,898,1.43670735e-11,262144
v40,899,1.4158277e-11,262144
v40,900,1.369265e-11,262144
v40,901,1.3642027e-11,262144
v40,902,1.3408751e-11,262144
v40,903,1.3046165e-11,262144
v40,904,1.257505e-11,262144
v40,905,1.2397819e-11,262144
v40,906,1.2139185e-11,262144
v40,907,1.2027325e-11,262144
v40,908,1.1843288e-11,262144
v40,909,1.1455408e-11,262144
v40,910,1.13641e-11,262144
v40,911,1.11022745e-11,262144
v40,912,1.0668622e-11,262144
v40,913,1.0473508e-11,262144
v40,914,1.0407554e-11,262144
v40,915,1.0355903e-11,262144
v40,916,1.0195312e-11,262144
v40,917,9.983778e-12,262144
v40,918,9.889239e-12,262144
v40,919,9.473304e-12,262144
v40,920,9.337251e-12,262144
v40,921,9.226666e-12,262144
v40,922,9.048772e-12,262144
v40,923,9.012518e-12,262144
v40,924,8.471602e-12,262144
v40,925,8.314455e-12,262144
v40,926,8.171947e-12,262144
v40,927,8.09745e-12,262144
v40,928,8.0180775e-12,262144
v40,929,7.71019e-12,262144
v40,930,7.300323e-12,262144
v40,931,6.9220038e-12,262144
v40,932,6.670471e-12,262144
v40,933,6.5049433e-12,262144
v40,934,6.310565e-12,262144
v40,935,6.2131264e-12,262144
v40,936,5.9892577e-12,262144
v40,937,5.9093646e-12,262144
v40,938,5.7707025e-12,262144
v40,939,5.629361e-12,262144
v40,940,5.466175e-12,262144
v40,941,5.4462593e-12,262144
v40,942,5.273354e-12,262144
v40,943,5.120108e-12,262144
v40,944,5.027529e-12,262144
v40,945,4.9996114e-12,262144
v40,946,4.685726e-12,262144
