target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
species,65,0,0.01787178851399035,0.010754860992689278,0.5000053020043894,0.015467803257869088
species,65,1,0.04638654179938584,0.02695008108219708,0.7110327647779373,0.03511400572636609
species,65,2,0.0435446031776307,0.033699420535768576,0.6981044316447254,0.03487927029335978
species,65,3,0.04913311335329684,0.04131252266325356,0.7262682989338954,0.03848524858547929
species,65,4,0.06774876499647142,0.05936064021085219,0.7585031278458765,0.049424600666883964
species,65,8,0.12025787255145054,0.11268135819778824,0.8273893876634352,0.08664822522819948
species,65,16,0.16176162047721682,0.15426356466632804,0.8568893823908,0.1173728957228069
species,65,32,0.2000228880962826,0.19308384643139334,0.8763891243629722,0.15408878455571362
species,65,64,0.23530870319861147,0.22903826649940096,0.8972821059188628,0.19269107578395422
species,65,128,0.26996509565316906,0.2643096782176518,0.9073239252751069,0.2280099067241412
species,65,256,0.2801693719124912,0.27374860539777124,0.9139989827935187,0.2407585538142286
species,65,384,0.2779377825249385,0.2715102404289432,0.9129570848951742,0.23786242435172586
gc_content,5,0,0.20055694367620974,0.19962545791088276,0.499689859730828,0.19976637976339878
gc_content,5,1,0.8419767685822732,0.8425933891805993,0.9762899103652837,0.8985295736214661
gc_content,5,2,0.8751072879513246,0.8752813725082639,0.9847378081152914,0.9359381350505627
gc_content,5,3,0.8787121631158329,0.8788977465628293,0.9855755921366587,0.939542999964042
gc_content,5,4,0.8819737168361022,0.8822618692814815,0.9867000287587553,0.9446163696707697
gc_content,5,8,0.9330713917869882,0.9331742073080178,0.9955308690265239,0.9825222784250857
gc_content,5,16,0.948578077018444,0.9486293775783091,0.9973435539782003,0.9895695326779901
gc_content,5,32,0.9529268153121364,0.9529678275921214,0.9976541079839251,0.9904327696422552
gc_content,5,64,0.9538423391634401,0.9538837484642027,0.9977609546239327,0.9909738432048358
gc_content,5,128,0.9534608708920636,0.9534996656695203,0.9977410229895172,0.9908387478407652
gc_content,5,256,0.9534990177192012,0.9535361387990113,0.9977189364545571,0.9907946033077766
gc_content,5,384,0.9533273569970818,0.953369875430824,0.9977145821792158,0.990773886880348
repeat_fraction,5,0,0.20055694367620974,0.19934657550375903,0.5005603665757549,0.20010794781667912
repeat_fraction,5,1,0.2637662362433005,0.24541191780027072,0.5840959085128755,0.24990994325533014
repeat_fraction,5,2,0.2934635411699632,0.27422019566051753,0.6246073692008327,0.28378987026397084
repeat_fraction,5,3,0.3028667340593946,0.2824494785604272,0.6354914492824204,0.2936006153180072
repeat_fraction,5,4,0.34326422399816897,0.32841928068714876,0.6792952526887932,0.3389216178341377
repeat_fraction,5,8,0.3788933605447367,0.36337625596626644,0.7171313803404693,0.38108606070140566
repeat_fraction,5,16,0.4113181636117416,0.3994289784085844,0.7461808946483385,0.42138033463824004
repeat_fraction,5,32,0.42550878330694847,0.41450147129363285,0.7572378727947928,0.43894156889693303
repeat_fraction,5,64,0.43725800606534554,0.4262930328936518,0.7645215368602702,0.4497049431490357
repeat_fraction,5,128,0.4391081271815217,0.42800041632917285,0.767589464615164,0.45532610731063683
repeat_fraction,5,256,0.4404623395449084,0.4290554328757207,0.7681673004317315,0.4554491603450302
repeat_fraction,5,384,0.4409773217112667,0.4297039565264396,0.7679770096173656,0.4558589648344132
kmer_entropy_1,5,0,0.2006713841576227,0.2001945275280046,0.49948674287695366,0.20129633539125008
kmer_entropy_1,5,1,0.8337370539205402,0.8334021401163874,0.9719228799658965,0.8860658540697391
kmer_entropy_1,5,2,0.8572164260237655,0.857150650118611,0.9803708518237737,0.922275038038342
kmer_entropy_1,5,3,0.8653035533769479,0.8653595317024374,0.9831977851110137,0.9323875529282011
kmer_entropy_1,5,4,0.8732380934215797,0.8733492705083338,0.9848916692048071,0.9396213976752609
kmer_entropy_1,5,8,0.9206355261401133,0.9206627983212081,0.9939777714656055,0.976389609599219
kmer_entropy_1,5,16,0.9339869156382918,0.9339850173590069,0.9957233915583175,0.9831446560102606
kmer_entropy_1,5,32,0.9375917908028,0.9375900880022741,0.995428311081444,0.9807999271162882
kmer_entropy_1,5,64,0.9379351122470388,0.9379520454937603,0.9961114710566275,0.9846307099681304
kmer_entropy_1,5,128,0.9367716340193405,0.9367777033183378,0.9957915592873123,0.9826037657244735
kmer_entropy_1,5,256,0.9358561101680368,0.9358648901544017,0.9957018491985146,0.9822062655629356
kmer_entropy_1,5,384,0.9366190467107899,0.9366331150925413,0.995942748834603,0.9837679921588862
kmer_entropy_3,5,0,0.20118636632398101,0.2006364031236573,0.5005647445288164,0.20001137545514122
kmer_entropy_3,5,1,0.7766884739361803,0.776927354901722,0.9536322624281273,0.8188214226086064
kmer_entropy_3,5,2,0.8001106257986992,0.8003947901597124,0.9627618027775956,0.8527646002397031
kmer_entropy_3,5,3,0.8114211600450133,0.8116901929252297,0.9676432318340428,0.8694222165495005
kmer_entropy_3,5,4,0.8155028705487422,0.815844059997338,0.9692321365757488,0.8776756741655584
kmer_entropy_3,5,8,0.8611646226325126,0.861352946234555,0.9818290411341237,0.9268219847248209
kmer_entropy_3,5,16,0.894295142001564,0.8944127332329505,0.9892027596361623,0.957437826231504
kmer_entropy_3,5,32,0.8962597035991532,0.89633474470361,0.9893273760706573,0.957650516605258
kmer_entropy_3,5,64,0.8983005588510176,0.8984289715873711,0.9899225824915018,0.959860755804009
kmer_entropy_3,5,128,0.8999217990043679,0.900058444362571,0.9900915130729558,0.9608928512668223
kmer_entropy_3,5,256,0.8992542295294589,0.8993658017522985,0.9899359147294081,0.960411768359044
kmer_entropy_3,5,384,0.898701100535963,0.8988408879791618,0.9898992830453421,0.9600379180982787
kmer_entropy_9,5,0,0.20149154094108224,0.20137931247489532,0.5018949549000702,0.20119209145455946
kmer_entropy_9,5,1,0.369852562513113,0.3586478419627137,0.6873555362178718,0.360017196022048
kmer_entropy_9,5,2,0.3828415571534838,0.37033051087875773,0.7102552425563411,0.3821482083832272
kmer_entropy_9,5,3,0.3875526903049839,0.37463576596234294,0.7156352498343029,0.3900713943256665
kmer_entropy_9,5,4,0.47263918823551854,0.4674066270817823,0.7924630423050806,0.4950350370053311
kmer_entropy_9,5,8,0.4943638062904118,0.48873051903819587,0.8060312667916065,0.5159032654083889
kmer_entropy_9,5,16,0.5212191725953194,0.515969765339268,0.8248434857795743,0.5451328377489094
kmer_entropy_9,5,32,0.5336359648286254,0.5295949059881149,0.8323730242622214,0.5580238234776866
kmer_entropy_9,5,64,0.537965629708749,0.5333286231367408,0.8365527665660158,0.5652870562308436
