species,correct,total,accuracy
_OVERALL_,17026,26215,0.6494754911310319
Caenorhabditis elegans,2545,2697,0.9436410826844642
Callithrix jacchus,2408,5644,0.42664776754075123
Drosophila melanogaster,1385,1575,0.8793650793650793
Fundulus heteroclitus,4776,5165,0.9246853823814134
Homo sapiens,2472,5547,0.4456462952947539
Mus musculus,3440,5587,0.6157150528011455
