n_samples,rank,eigenvalue,cumulative_variance
16384,1,739.7949,0.56476474
16384,2,120.03485,0.6564002
16384,3,57.16362,0.7000393
16384,4,40.110947,0.7306603
16384,5,35.379738,0.75766945
16384,6,28.223999,0.7792159
16384,7,21.069733,0.79530066
16384,8,17.708685,0.8088196
16384,9,15.823509,0.82089937
16384,10,12.29039,0.8302819
16384,11,11.29497,0.83890456
16384,12,10.63907,0.8470265
16384,13,9.951338,0.85462344
16384,14,9.055715,0.8615366
16384,15,7.0619936,0.8669278
16384,16,6.317326,0.8717505
16384,17,6.181095,0.8764692
16384,18,5.4034767,0.88059425
16384,19,5.3293567,0.88466275
16384,20,5.1473923,0.8885923
16384,21,4.521187,0.8920438
16384,22,4.041714,0.8951293
16384,23,3.750944,0.89799285
16384,24,3.6140656,0.9007518
16384,25,3.4557602,0.90339
16384,26,3.2475953,0.90586925
16384,27,3.0291407,0.9081817
16384,28,2.814748,0.91033053
16384,29,2.750429,0.9124302
16384,30,2.4652715,0.91431224
16384,31,2.3681512,0.9161201
16384,32,2.2932224,0.91787076
16384,33,2.048511,0.9194346
16384,34,1.985523,0.92095035
16384,35,1.9183763,0.92241484
16384,36,1.7576154,0.9237566
16384,37,1.7263277,0.9250745
16384,38,1.7003284,0.9263726
16384,39,1.6122799,0.9276034
16384,40,1.5771481,0.92880744
16384,41,1.5060296,0.92995715
16384,42,1.4926349,0.9310966
16384,43,1.4299632,0.9321883
16384,44,1.3554314,0.933223
16384,45,1.3272253,0.9342362
16384,46,1.306894,0.9352339
16384,47,1.2686917,0.9362024
16384,48,1.2448249,0.93715274
16384,49,1.2006162,0.9380693
16384,50,1.1564667,0.93895215
16384,51,1.1317942,0.9398162
16384,52,1.071065,0.94063383
16384,53,1.0480474,0.9414339
16384,54,1.026691,0.9422177
16384,55,0.9864058,0.94297075
16384,56,0.9537676,0.9436989
16384,57,0.9248893,0.94440496
16384,58,0.9117373,0.94510096
16384,59,0.862773,0.9457596
16384,60,0.8522078,0.9464102
16384,61,0.82982886,0.94704366
16384,62,0.8200143,0.9476697
16384,63,0.78643674,0.9482701
16384,64,0.76393694,0.94885325
16384,65,0.7515553,0.949427
16384,66,0.7338857,0.94998723
16384,67,0.72720075,0.9505424
16384,68,0.7085124,0.9510833
16384,69,0.6978112,0.951616
16384,70,0.6834398,0.9521377
16384,71,0.6457862,0.9526307
16384,72,0.6367378,0.9531168
16384,73,0.62350124,0.9535928
16384,74,0.6127528,0.95406055
16384,75,0.6063812,0.95452344
16384,76,0.5848252,0.9549699
16384,77,0.5805728,0.9554131
16384,78,0.57238203,0.95585006
16384,79,0.5658176,0.956282
16384,80,0.561536,0.9567107
16384,81,0.55601424,0.95713514
16384,82,0.53632104,0.95754457
16384,83,0.5266047,0.9579466
16384,84,0.519996,0.95834357
16384,85,0.5126142,0.95873487
16384,86,0.49600545,0.95911354
16384,87,0.48921874,0.959487
16384,88,0.4736826,0.95984864
16384,89,0.4718044,0.96020883
16384,90,0.4661948,0.96056473
16384,91,0.4537824,0.96091115
16384,92,0.45228258,0.96125644
16384,93,0.43525845,0.96158874
16384,94,0.42907405,0.9619163
16384,95,0.42475352,0.9622406
16384,96,0.41766062,0.9625594
16384,97,0.4101465,0.9628725
16384,98,0.40742475,0.9631835
16384,99,0.40320465,0.9634913
16384,100,0.40129787,0.9637977
16384,101,0.39072365,0.96409595
16384,102,0.38622665,0.9643908
16384,103,0.37491584,0.96467704
16384,104,0.36974692,0.9649593
16384,105,0.36519244,0.9652381
16384,106,0.35822144,0.96551156
16384,107,0.35168934,0.96578
16384,108,0.35077143,0.9660478
16384,109,0.34855112,0.9663139
16384,110,0.3378833,0.96657187
16384,111,0.3352059,0.96682775
16384,112,0.3274492,0.96707773
16384,113,0.3252252,0.967326
16384,114,0.31782153,0.96756864
16384,115,0.31450322,0.9678087
16384,116,0.31060162,0.96804583
16384,117,0.30750063,0.96828055
16384,118,0.2990723,0.96850884
16384,119,0.29684618,0.96873546
16384,120,0.29585975,0.9689613
16384,121,0.28929713,0.96918213
16384,122,0.2858608,0.96940035
16384,123,0.28306058,0.9696164
16384,124,0.28082082,0.9698308
16384,125,0.27719814,0.9700424
16384,126,0.27268252,0.97025055
16384,127,0.26942724,0.97045624
16384,128,0.26633528,0.97065955
16384,129,0.26198074,0.9708595
16384,130,0.2564913,0.9710553
16384,131,0.25227755,0.9712479
16384,132,0.25135103,0.9714398
16384,133,0.24986212,0.9716305
16384,134,0.24283636,0.9718159
16384,135,0.2410145,0.9719999
16384,136,0.23931223,0.9721826
16384,137,0.23793869,0.9723642
