n_samples,rank,eigenvalue,cumulative_variance
512,1,0.6398051,0.85802794
512,2,0.06315344,0.94272155
512,3,0.032356042,0.9861135
512,4,0.0057068863,0.99376684
512,5,0.003107395,0.9979341
512,6,0.00077146146,0.9989687
512,7,0.00052859925,0.9996776
512,8,0.00015965386,0.9998917
512,9,7.505576e-05,0.9999924
512,10,3.017782e-06,0.9999964
512,11,9.2807534e-07,0.9999977
512,12,5.642887e-07,0.99999845
512,13,4.2949506e-07,0.99999905
512,14,2.048646e-07,0.99999934
512,15,1.2569078e-07,0.9999995
512,16,8.9926615e-08,0.99999964
512,17,8.404759e-08,0.99999976
512,18,6.429841e-08,0.9999998
512,19,4.8979235e-08,0.9999999
512,20,3.7025607e-08,0.99999994
512,21,2.4950124e-08,1.0
512,22,1.9296875e-08,1.0
512,23,1.6656578e-08,1.0
512,24,1.418105e-08,1.0
512,25,1.1397305e-08,1.0
512,26,9.17073e-09,1.0
512,27,7.979004e-09,1.0
512,28,7.730524e-09,1.0
512,29,5.604187e-09,1.0
512,30,5.1557714e-09,1.0
512,31,4.9347055e-09,1.0
512,32,4.1964756e-09,1.0
512,33,3.7512677e-09,1.0
512,34,3.146954e-09,1.0
512,35,2.6467577e-09,1.0
512,36,2.5235447e-09,1.0
512,37,2.4233895e-09,1.0
512,38,2.1326139e-09,1.0
512,39,1.7056409e-09,1.0
512,40,1.5808063e-09,1.0
512,41,1.5073105e-09,1.0
512,42,1.3250926e-09,1.0
512,43,1.2646711e-09,1.0
512,44,1.0313654e-09,1.0
512,45,9.55113e-10,1.0
512,46,8.2060136e-10,1.0
512,47,7.691773e-10,1.0
512,48,6.5534494e-10,1.0
512,49,6.0810834e-10,1.0
512,50,5.6855676e-10,1.0
512,51,5.2802207e-10,1.0
512,52,4.7175314e-10,1.0
512,53,4.4273335e-10,1.0
512,54,3.9496234e-10,1.0
512,55,3.6631292e-10,1.0
512,56,3.2512906e-10,1.0
512,57,2.9048075e-10,1.0
512,58,2.578145e-10,1.0
512,59,2.34592e-10,1.0
512,60,1.9936854e-10,1.0
512,61,1.8967694e-10,1.0
512,62,1.7990173e-10,1.0
512,63,1.6053277e-10,1.0
512,64,1.4432902e-10,1.0
512,65,1.2373713e-10,1.0
512,66,1.1831737e-10,1.0
512,67,1.09857616e-10,1.0
512,68,9.40684e-11,1.0
512,69,9.0432904e-11,1.0
512,70,8.887902e-11,1.0
512,71,7.5269395e-11,1.0
512,72,7.2399e-11,1.0
512,73,6.730129e-11,1.0
512,74,5.9166345e-11,1.0
512,75,4.7082244e-11,1.0
512,76,4.0963774e-11,1.0
512,77,4.0518467e-11,1.0
512,78,3.8402205e-11,1.0
512,79,2.9093743e-11,1.0
512,80,2.6963955e-11,1.0
512,81,2.5037663e-11,1.0
512,82,2.0314566e-11,1.0
512,83,1.8438067e-11,1.0
512,84,1.631073e-11,1.0
512,85,1.4854127e-11,1.0
512,86,1.1233743e-11,1.0
512,87,9.071705e-12,1.0
512,88,8.903755e-12,1.0
512,89,8.249469e-12,1.0
512,90,8.216871e-12,1.0
512,91,5.7938138e-12,1.0
512,92,5.2573727e-12,1.0
512,93,4.6804774e-12,1.0
512,94,4.27623e-12,1.0
512,95,3.619574e-12,1.0
512,96,3.2218876e-12,1.0
512,97,2.9712112e-12,1.0
512,98,2.6583408e-12,1.0
512,99,2.0137193e-12,1.0
512,100,1.5125953e-12,1.0
512,101,1.2934146e-12,1.0
512,102,9.0579833e-13,1.0
512,103,7.9867384e-13,1.0
512,104,6.2141405e-13,1.0
512,105,5.1644014e-13,1.0
512,106,3.7030017e-13,1.0
512,107,2.3222732e-13,1.0
512,108,1.3792616e-13,1.0
512,109,1.226425e-13,1.0
512,110,6.691488e-14,1.0
512,111,3.608384e-14,1.0
512,112,1.8546979e-15,1.0
1024,1,0.6337859,0.859548
1024,2,0.0609007,0.94214225
1024,3,0.03272478,0.986524
1024,4,0.00545437,0.9939213
1024,5,0.0030020915,0.99799275
1024,6,0.0007290061,0.9989814
1024,7,0.00051141944,0.99967504
1024,8,0.0001617809,0.99989444
1024,9,7.211346e-05,0.99999225
1024,10,3.064155e-06,0.9999964
1024,11,8.8678485e-07,0.9999976
1024,12,5.5392684e-07,0.9999984
1024,13,4.302098e-07,0.999999
1024,14,2.0357655e-07,0.9999993
1024,15,1.2418272e-07,0.99999946
1024,16,9.200407e-08,0.9999996
1024,17,8.47797e-08,0.9999997
1024,18,6.827953e-08,0.9999998
1024,19,4.821127e-08,0.9999999
1024,20,3.8684746e-08,0.99999994
1024,21,2.445478e-08,1.0
1024,22,1.9644665e-08,1.0
1024,23,1.5764666e-08,1.0
1024,24,1.4646785e-08,1.0
1024,25,1.1561299e-08,1.0
1024,26,1.02374225e-08,1.0
1024,27,8.366803e-09,1.0
1024,28,7.710945e-09,1.0
1024,29,5.7173786e-09,1.0
1024,30,5.470039e-09,1.0
1024,31,4.8436815e-09,1.0
1024,32,4.3638755e-09,1.0
1024,33,4.027283e-09,1.0
1024,34,3.2762064e-09,1.0
1024,35,2.7610614e-09,1.0
1024,36,2.6568987e-09,1.0
1024,37,2.475835e-09,1.0
1024,38,2.2077054e-09,1.0
1024,39,1.8077015e-09,1.0
1024,40,1.6598509e-09,1.0
1024,41,1.582498e-09,1.0
1024,42,1.4379089e-09,1.0
1024,43,1.3242557e-09,1.0
1024,44,1.1602335e-09,1.0
1024,45,9.599525e-10,1.0
1024,46,9.188286e-10,1.0
1024,47,8.3961793e-10,1.0
1024,48,7.1874506e-10,1.0
1024,49,6.510443e-10,1.0
1024,50,6.069884e-10,1.0
1024,51,5.68697e-10,1.0
1024,52,4.726472e-10,1.0
1024,53,4.5736095e-10,1.0
1024,54,4.2156575e-10,1.0
1024,55,3.9391088e-10,1.0
1024,56,3.41808e-10,1.0
1024,57,2.8855485e-10,1.0
1024,58,2.5815786e-10,1.0
1024,59,2.513125e-10,1.0
1024,60,2.2293796e-10,1.0
1024,61,2.1712043e-10,1.0
1024,62,1.9092826e-10,1.0
1024,63,1.7334816e-10,1.0
1024,64,1.5660279e-10,1.0
1024,65,1.3809162e-10,1.0
1024,66,1.2721067e-10,1.0
1024,67,1.2515082e-10,1.0
1024,68,1.0845094e-10,1.0
1024,69,1.06669666e-10,1.0
1024,70,1.0020292e-10,1.0
1024,71,8.904286e-11,1.0
1024,72,8.285844e-11,1.0
1024,73,7.073764e-11,1.0
1024,74,6.118422e-11,1.0
1024,75,5.0737435e-11,1.0
1024,76,4.7141503e-11,1.0
1024,77,4.4909135e-11,1.0
1024,78,4.402562e-11,1.0
1024,79,3.508405e-11,1.0
1024,80,2.994155e-11,1.0
1024,81,2.6179548e-11,1.0
