target,n_classes,n_components,accuracy,f1_macro
species,65,0,0.018614586512053707,0.015684819985850838
species,65,1,0.039060115959719255,0.027951868932289035
species,65,2,0.03143118706133659,0.029017841055430118
species,65,3,0.04790967348184315,0.04213390451611396
species,65,4,0.05126640219713152,0.04618060878439494
species,65,8,0.06805004577357339,0.060718343822812604
species,65,16,0.0958193469636863,0.08612539998496085
species,65,32,0.09490387549588038,0.08309784718260521
species,65,64,0.1007018614586512,0.08636662266352144
species,65,128,0.10436374732987488,0.09027790048689785
species,65,256,0.09520903265181568,0.07863072725585406
species,65,512,0.08269758925846811,0.068224556384113
gc_content,5,0,0.19835215135794934,0.19708049908671899
gc_content,5,1,0.7097955447055233,0.7111386014530663
gc_content,5,2,0.8077509917607568,0.8095210126087189
gc_content,5,3,0.797985962770827,0.7990533402044632
gc_content,5,4,0.8150747635032042,0.8161241459138052
gc_content,5,8,0.8526090936832469,0.8532429395524673
gc_content,5,16,0.8526090936832469,0.8534028460538934
gc_content,5,32,0.8593225511138236,0.859965686888869
gc_content,5,64,0.854745193774794,0.8556211448204692
gc_content,5,128,0.8574916081782118,0.8582705565290987
gc_content,5,256,0.8510833079035703,0.8520515096068813
gc_content,5,512,0.8455904790967348,0.8465250693442158
repeat_fraction,5,0,0.2014037229173024,0.19976753592443305
repeat_fraction,5,1,0.25694232529752825,0.2562019091114319
repeat_fraction,5,2,0.29996948428440645,0.29670117931416906
repeat_fraction,5,3,0.305462313091242,0.3040985433897352
repeat_fraction,5,4,0.3246872139151663,0.3237757664112858
repeat_fraction,5,8,0.34330180042722,0.34305108225237274
repeat_fraction,5,16,0.3594751296917913,0.3594464868419444
repeat_fraction,5,32,0.3567287152883735,0.3558381420770746
repeat_fraction,5,64,0.3680195300579799,0.3680666307380298
repeat_fraction,5,128,0.36466280134269147,0.3639593988572453
repeat_fraction,5,256,0.37686908758010373,0.3754879281148143
repeat_fraction,5,512,0.359169972535856,0.3576295638995134
kmer_entropy_1,5,0,0.19896246566981995,0.1984948983003682
kmer_entropy_1,5,1,0.5138846505950565,0.5103296956188942
kmer_entropy_1,5,2,0.625877326823314,0.6225242044937789
kmer_entropy_1,5,3,0.6231309124198963,0.6199192088930244
kmer_entropy_1,5,4,0.6594446139761977,0.6570860332431806
kmer_entropy_1,5,8,0.7177296307598413,0.7176151281683032
kmer_entropy_1,5,16,0.7314617027769301,0.7319895897535417
kmer_entropy_1,5,32,0.718339945071712,0.7186954155552525
kmer_entropy_1,5,64,0.7052181873664938,0.7052559891034501
kmer_entropy_1,5,128,0.7000305157155935,0.7001478319667969
kmer_entropy_1,5,256,0.6945376869087581,0.693174583550022
kmer_entropy_1,5,512,0.6899603295697284,0.6886776697170036
kmer_entropy_3,5,0,0.19011290814769607,0.18981628109791
kmer_entropy_3,5,1,0.41684467500762895,0.41123046463366303
kmer_entropy_3,5,2,0.45834604821483066,0.4432673659545762
kmer_entropy_3,5,3,0.5358559658223986,0.528212843338089
kmer_entropy_3,5,4,0.5694232529752823,0.5639047249032917
kmer_entropy_3,5,8,0.6112297833384193,0.6103477140787085
kmer_entropy_3,5,16,0.6469331705828502,0.646388448904271
kmer_entropy_3,5,32,0.6463228562709795,0.6457752563297818
kmer_entropy_3,5,64,0.6371681415929203,0.6364002162179169
kmer_entropy_3,5,128,0.6359475129691792,0.6342555767038043
kmer_entropy_3,5,256,0.6325907842538907,0.6294788092319432
kmer_entropy_3,5,512,0.6167226121452548,0.6137249952701819
kmer_entropy_9,4,0,0.44064693317058284,0.15628553208735088
kmer_entropy_9,4,1,0.4681110772047605,0.26329730633227055
kmer_entropy_9,4,2,0.5041196216051267,0.3383518135052135
kmer_entropy_9,4,3,0.5065608788526091,0.33822207056768017
kmer_entropy_9,4,4,0.5050350930729326,0.3421046074545856
kmer_entropy_9,4,8,0.5379920659139457,0.39018516252319857
kmer_entropy_9,4,16,0.5480622520598109,0.3978586703960866
kmer_entropy_9,4,32,0.5620994812328349,0.41203959664294376
kmer_entropy_9,4,64,0.5746109246261825,0.426026827165297
kmer_entropy_9,4,128,0.5755263960939884,0.42365683833324186
kmer_entropy_9,4,256,0.576136710405859,0.42405833366529067
kmer_entropy_9,4,512,0.5703387244430882,0.4131322970177513
dinuc_CG,5,0,0.18919743667989014,0.18296948211199832
dinuc_CG,5,1,0.37717424473603905,0.35650215454781903
dinuc_CG,5,2,0.3823619163869393,0.3704746816337924
dinuc_CG,5,3,0.599023497101007,0.6006752318248414
dinuc_CG,5,4,0.6127555691180958,0.615145378767335
dinuc_CG,5,8,0.687519072322246,0.6897612900373393
dinuc_CG,5,16,0.7149832163564236,0.71662154371511
dinuc_CG,5,32,0.7162038449801648,0.7173218962663221
dinuc_CG,5,64,0.713457430576747,0.7144569432475704
dinuc_CG,5,128,0.7046078730546231,0.7063771505329723
dinuc_CG,5,256,0.710405859017394,0.7116281779987628
dinuc_CG,5,512,0.7067439731461703,0.7074055008437876
dinuc_GC,5,0,0.21361000915471468,0.19869901850934862
dinuc_GC,5,1,0.526396093988404,0.5282048633560519
dinuc_GC,5,2,0.5474519377479402,0.5505324247945855
dinuc_GC,5,3,0.5489777235276168,0.5518395975043816
dinuc_GC,5,4,0.5578272810497407,0.5602867132899729
dinuc_GC,5,8,0.5718645102227647,0.5745306975796368
dinuc_GC,5,16,0.6765334147085749,0.6788778160225573
dinuc_GC,5,32,0.6798901434238633,0.6822805164935171
dinuc_GC,5,64,0.6740921574610924,0.675245075019939
dinuc_GC,5,128,0.6734818431492219,0.6759583191190826
dinuc_GC,5,256,0.6682941714983216,0.6695600415798065
dinuc_GC,5,512,0.6521208422337503,0.6517131336411561
dinuc_AT,5,0,0.19194385108330791,0.18643945937441186
dinuc_AT,5,1,0.5721696673787,0.5686435465778474
dinuc_AT,5,2,0.6173329264571255,0.6163943836974857
dinuc_AT,5,3,0.6170277693011901,0.615957430411507
dinuc_AT,5,4,0.6197741837046079,0.6187645983679888
dinuc_AT,5,8,0.6176380836130607,0.6161148844150577
dinuc_AT,5,16,0.7451937747940189,0.7448973263645826
dinuc_AT,5,32,0.7509917607567898,0.750349185802691
dinuc_AT,5,64,0.7476350320415014,0.7468667129304547
dinuc_AT,5,128,0.744278303326213,0.743736568050102
dinuc_AT,5,256,0.7384803173634422,0.73750479642376
dinuc_AT,5,512,0.7387854745193775,0.7374642192348488
dinuc_TA,5,0,0.20689655172413793,0.20171568539290602
dinuc_TA,5,1,0.5511138236191638,0.5529481382111737
dinuc_TA,5,2,0.6042111687519073,0.6056666086712309
dinuc_TA,5,3,0.6066524259993897,0.60823369405655
dinuc_TA,5,4,0.6103143118706134,0.6111021146321539
dinuc_TA,5,8,0.6222154409520904,0.6233483921642289
dinuc_TA,5,16,0.7287152883735124,0.7292735116944408
dinuc_TA,5,32,0.7317668599328654,0.7325643695465146
dinuc_TA,5,64,0.728410131217577,0.7284783905818453
dinuc_TA,5,128,0.7256637168141593,0.7249706008793889
dinuc_TA,5,256,0.7125419591089411,0.711993824734971
dinuc_TA,5,512,0.7122368019530058,0.7116530508248304
dinuc_AA,5,0,0.187061336588343,0.1864042250008045
dinuc_AA,5,1,0.48184314922184923,0.480273276849258
dinuc_AA,5,2,0.4989319499542264,0.5005885845114432
dinuc_AA,5,3,0.516325907842539,0.5191336627238502
dinuc_AA,5,4,0.6209948123283491,0.6240596184990329
dinuc_AA,5,8,0.6655477570949039,0.6679508817036565
dinuc_AA,5,16,0.6817210863594751,0.6837809304303126
dinuc_AA,5,32,0.7140677448886177,0.7153487728068197
dinuc_AA,5,64,0.7061336588342997,0.7075480067783998
dinuc_AA,5,128,0.7027769301190113,0.7035851089187178
dinuc_AA,5,256,0.7061336588342997,0.7063818630711729
dinuc_AA,5,512,0.6942325297528227,0.6949779894464577
dinuc_TT,5,0,0.20933780897162038,0.20570923471647204
dinuc_TT,5,1,0.4742142203234666,0.47625467575699176
dinuc_TT,5,2,0.46414403417760147,0.4677503087343792
dinuc_TT,5,3,0.4888617638083613,0.49339058485120424
dinuc_TT,5,4,0.606957583155325,0.6111395764792775
dinuc_TT,5,8,0.6393042416844675,0.6419864658130816
dinuc_TT,5,16,0.6682941714983216,0.6707862580711079
dinuc_TT,5,32,0.6838571864510222,0.6858774050508661
dinuc_TT,5,64,0.6655477570949039,0.6683836389810491
dinuc_TT,5,128,0.6682941714983216,0.6701906323441159
dinuc_TT,5,256,0.6695148001220629,0.6707915080941612
dinuc_TT,5,512,0.6548672566371682,0.6565907241399616
