target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
dinuc_GC,5,32,0.6478486420506561,0.6478450319803983,0.9019403903817199,0.6835586412652563
dinuc_GC,5,64,0.6534940494354593,0.6534905409542648,0.9042963092009118,0.6880052960900486
dinuc_GC,5,128,0.6586817210863595,0.6584497418827316,0.9047648486223823,0.6883430830421385
dinuc_GC,5,256,0.6533414708574916,0.652700341752442,0.9041885093472224,0.6894668276615535
dinuc_GC,5,512,0.65669819957278,0.6561820696437657,0.9047095432748644,0.6895392133352135
dinuc_GC,5,768,0.6531888922795239,0.6524506010629613,0.903299558894324,0.6866173611331733
dinuc_AT,5,0,0.19690265486725664,0.19581403380557227,0.5006657106389186,0.19970589289868976
dinuc_AT,5,1,0.2374885566066524,0.22817857212866982,0.5497670195849624,0.23056967784091023
dinuc_AT,5,2,0.5125114433933475,0.5128323568656274,0.8202543368513615,0.5411100752283338
dinuc_AT,5,3,0.566447970704913,0.5690732454666916,0.8609914296628425,0.6047366481469005
dinuc_AT,5,4,0.5756026853829722,0.5774813832735894,0.864058362310737,0.6110922369069568
dinuc_AT,5,8,0.5952853219407995,0.595930976185256,0.8804561200903349,0.6372233596177036
dinuc_AT,5,16,0.6215288373512359,0.6223258978589545,0.8911897383824314,0.6554981539827334
dinuc_AT,5,32,0.6261061946902655,0.6263944921860436,0.8944602612099082,0.6648635049326789
dinuc_AT,5,64,0.6328959414098261,0.633469445620471,0.8970699837059524,0.6705251021672364
dinuc_AT,5,128,0.6369392737259689,0.6381044736122681,0.8998740477488731,0.6748469735806651
dinuc_AT,5,256,0.634650595056454,0.6356542884587499,0.8995563222522506,0.6755353094635411
dinuc_AT,5,512,0.6321330485199878,0.6323976080729858,0.8977067715908863,0.6710205831403689
dinuc_AT,5,768,0.6324382056759231,0.6325566372213463,0.8980060943771548,0.671890293511314
dinuc_TA,5,0,0.20437900518767166,0.20269388782630013,0.5025089624459659,0.20167187217378366
dinuc_TA,5,1,0.2505340250228868,0.23731310102756167,0.5659421390860732,0.2400367691863964
dinuc_TA,5,2,0.5370765944461398,0.5370665720823509,0.838795057284273,0.5648401244088341
dinuc_TA,5,3,0.5781202319194385,0.57823994559787,0.8680848382411372,0.6141466711223472
dinuc_TA,5,4,0.5881141287763199,0.5885785518773484,0.8719438453802176,0.6227628524059614
dinuc_TA,5,8,0.6058895331095514,0.6062291207747921,0.8838482930611574,0.6438500526989084
dinuc_TA,5,16,0.6372444308819042,0.6364818744565992,0.9000596088667138,0.6726832052965185
dinuc_TA,5,32,0.6422032346658529,0.6414358300571373,0.9042647532965441,0.6844427031769984
dinuc_TA,5,64,0.6536466280134269,0.6524942486666638,0.907104073363481,0.6907351493619884
dinuc_TA,5,128,0.6532651815685078,0.6526692605881341,0.9091438188292356,0.6948665759645606
dinuc_TA,5,256,0.6557064388159902,0.6547563841865458,0.9086000314795359,0.6935347594122524
dinuc_TA,5,512,0.6545620994812328,0.6533798228885622,0.9078096054178875,0.6918036188252618
dinuc_TA,5,768,0.6515868172108636,0.6501360111417084,0.9072103235304174,0.690642529982021
dinuc_AA,5,0,0.20170888007323773,0.19953302121185418,0.50093581188234,0.20166610084487738
dinuc_AA,5,1,0.25129691791272507,0.23515225619105543,0.5673704376495796,0.2410216006924694
dinuc_AA,5,2,0.4991608178211779,0.5010845479840356,0.8097199292620983,0.5188836833102239
dinuc_AA,5,3,0.5199877937137626,0.5207227375697301,0.8259179321140288,0.5450849811465873
dinuc_AA,5,4,0.6325907842538907,0.6321068813618276,0.8936098575551537,0.6609626990662886
dinuc_AA,5,8,0.6611992676228258,0.6617094003772396,0.9103382594545423,0.6927224617082157
dinuc_AA,5,16,0.6637931034482759,0.6640257281024543,0.9127401960607463,0.6971185102870393
dinuc_AA,5,32,0.6731766859932865,0.6737008843099452,0.9159839116442974,0.705184630692637
dinuc_AA,5,64,0.6784406469331706,0.6784198614944159,0.9193005792113397,0.7160670264251557
dinuc_AA,5,128,0.6845437900518767,0.6843569483198857,0.9215587315083399,0.7223324637375688
dinuc_AA,5,256,0.6865273115654562,0.6860596267682809,0.921113665433654,0.7202946800487445
dinuc_AA,5,512,0.6818736649374428,0.6814463129073048,0.9197685278935953,0.7174597277540199
dinuc_AA,5,768,0.6779066219102838,0.6773916078410943,0.9195106983484195,0.7170753659508973
dinuc_TT,5,0,0.20353982300884957,0.20189136977849312,0.5053224868408954,0.2022146514489455
dinuc_TT,5,1,0.2588495575221239,0.24011962110479929,0.5689295643653851,0.24546960606312562
dinuc_TT,5,2,0.3986878242294782,0.38935394295032133,0.7306869815617751,0.4215955518903553
dinuc_TT,5,3,0.47848642050656087,0.47096588522752736,0.7979766308902002,0.4951809636536679
dinuc_TT,5,4,0.5911657003356728,0.5879003164147449,0.8756516408148297,0.6225544172010042
dinuc_TT,5,8,0.6106194690265486,0.6075190477107351,0.8865364735794564,0.641277475617873
dinuc_TT,5,16,0.6413640524870308,0.6382088779863523,0.9025857863638505,0.6763313558732652
dinuc_TT,5,32,0.6565456209948123,0.6538599425837154,0.9088409802750894,0.6904447641413226
dinuc_TT,5,64,0.656240463838877,0.653110138411407,0.910918568539867,0.6957706144288333
dinuc_TT,5,128,0.6598260604211169,0.6569866357979309,0.9117997170415493,0.6981043381653365
dinuc_TT,5,256,0.6599023497101008,0.6564564520987111,0.9113541487101339,0.6963636158320712
dinuc_TT,5,512,0.6551724137931034,0.6510320022325974,0.9103773471199614,0.6956777402385852
dinuc_TT,5,768,0.6489929813854135,0.6445353025123579,0.908762045687236,0.6912768620761538
