target,n_classes,n_components,accuracy,f1_macro
dinuc_TA,5,2,0.4901073190580337,0.48649513935272476
dinuc_TA,5,3,0.5221504501296984,0.5205316720517188
dinuc_TA,5,4,0.5271349371852907,0.5252434924748076
dinuc_TA,5,8,0.5794720512690097,0.5781419075771078
dinuc_TA,5,16,0.6006815523116831,0.5990251958401116
dinuc_TA,5,32,0.6292151975993083,0.6283774176826771
dinuc_TA,5,64,0.6556634962616347,0.6549984224078689
dinuc_TA,5,128,0.6596816031737959,0.6591256554037167
dinuc_TA,5,256,0.6628350541681501,0.6615726348275632
dinuc_TA,5,512,0.6629367783937745,0.6615255788564621
dinuc_AA,5,0,0.20049844870555922,0.19284112740182532
dinuc_AA,5,1,0.31620975535323737,0.2572030474405348
dinuc_AA,5,2,0.38217791567061693,0.35599053298817174
dinuc_AA,5,3,0.3884339555465134,0.3657147795239357
dinuc_AA,5,4,0.5370021870708509,0.5346349794731455
dinuc_AA,5,8,0.5910686129901837,0.5892830006487015
dinuc_AA,5,16,0.6327246833833478,0.6311178957076998
dinuc_AA,5,32,0.6671074716443721,0.6656154820904322
dinuc_AA,5,64,0.6739229947612024,0.6723753805225975
dinuc_AA,5,128,0.67504196124307,0.6732336690396312
dinuc_AA,5,256,0.6757031687096282,0.6737243883380625
dinuc_AA,5,512,0.6766186867402472,0.6742327049206839
dinuc_TT,5,0,0.2023294847667972,0.18735949387897732
dinuc_TT,5,1,0.3194140684604038,0.2581251227704537
dinuc_TT,5,2,0.33711408371903767,0.3078793337383646
dinuc_TT,5,3,0.3607141040638828,0.3382303112174764
dinuc_TT,5,4,0.5316108031127613,0.5265873229545618
dinuc_TT,5,8,0.619042775036875,0.6170875502864084
dinuc_TT,5,16,0.6546971161182036,0.6530995158490118
dinuc_TT,5,32,0.6739229947612024,0.672529944103126
dinuc_TT,5,64,0.6880626621229846,0.6867592727868325
dinuc_TT,5,128,0.6880118000101724,0.686428086524846
dinuc_TT,5,256,0.688520421138294,0.6866956562810256
dinuc_TT,5,512,0.6881135242357967,0.6861787653558464
