n_samples,rank,eigenvalue,cumulative_variance
16384,1,0.54366714,0.54510325
16384,2,0.050756797,0.5959941
16384,3,0.04546674,0.64158094
16384,4,0.034852464,0.6765255
16384,5,0.028545449,0.7051463
16384,6,0.022766419,0.72797287
16384,7,0.017704777,0.74572444
16384,8,0.014304464,0.7600667
16384,9,0.013092501,0.7731938
16384,10,0.009458879,0.78267765
16384,11,0.009355516,0.7920579
16384,12,0.008583984,0.80066454
16384,13,0.007643097,0.80832785
16384,14,0.0071634897,0.8155103
16384,15,0.006008667,0.8215348
16384,16,0.0056484146,0.82719815
16384,17,0.0051994263,0.8324113
16384,18,0.004630306,0.83705384
16384,19,0.0043127052,0.8413779
16384,20,0.004292889,0.84568214
16384,21,0.0040128236,0.8497056
16384,22,0.003636286,0.8533515
16384,23,0.0034385202,0.85679907
16384,24,0.0032920116,0.8600998
16384,25,0.0032750636,0.86338353
16384,26,0.0030345258,0.86642605
16384,27,0.0028823419,0.869316
16384,28,0.0027952394,0.8721186
16384,29,0.0026043467,0.8747298
16384,30,0.0025178855,0.87725437
16384,31,0.002483783,0.8797447
16384,32,0.0023512666,0.8821022
16384,33,0.002292688,0.88440096
16384,34,0.0022243387,0.8866312
16384,35,0.0020650204,0.8887017
16384,36,0.002049442,0.89075655
16384,37,0.0020005156,0.89276236
16384,38,0.0019054858,0.8946729
16384,39,0.0018709127,0.89654875
16384,40,0.0017941752,0.8983477
16384,41,0.0017612228,0.9001135
16384,42,0.0016513776,0.9017693
16384,43,0.0015966261,0.90337014
16384,44,0.0015627517,0.904937
16384,45,0.0015272184,0.9064683
16384,46,0.0014812532,0.90795344
16384,47,0.0014596184,0.9094169
16384,48,0.0014197332,0.9108404
16384,49,0.0013938464,0.91223794
16384,50,0.0013096194,0.91355103
16384,51,0.0012720495,0.91482645
16384,52,0.0012517798,0.91608155
16384,53,0.0012318029,0.9173166
16384,54,0.0011815547,0.9185013
16384,55,0.0011467929,0.91965115
16384,56,0.0011112548,0.92076534
16384,57,0.0010987064,0.92186695
16384,58,0.0010905315,0.92296034
16384,59,0.001043648,0.92400676
16384,60,0.0010011039,0.9250105
16384,61,0.0009903694,0.9260035
16384,62,0.00095892086,0.926965
16384,63,0.0009520315,0.92791957
16384,64,0.00094757136,0.92886966
16384,65,0.0009013959,0.92977345
16384,66,0.00085547916,0.93063116
16384,67,0.00084634323,0.93147975
16384,68,0.0008240861,0.932306
16384,69,0.0008171961,0.9331253
16384,70,0.00079980097,0.93392724
16384,71,0.00078026,0.93470955
16384,72,0.0007609475,0.9354725
16384,73,0.00075593404,0.9362304
16384,74,0.00074945646,0.93698186
16384,75,0.00073936325,0.93772316
16384,76,0.0007203553,0.9384454
16384,77,0.0007086447,0.9391559
16384,78,0.0006965723,0.93985426
16384,79,0.0006893599,0.94054544
16384,80,0.00067781296,0.94122505
16384,81,0.000673115,0.94189996
16384,82,0.00064875913,0.9425504
16384,83,0.00064025033,0.94319236
16384,84,0.000611188,0.94380516
16384,85,0.0006093656,0.9444161
16384,86,0.00060197106,0.94501966
16384,87,0.00059733976,0.94561857
16384,88,0.00058063143,0.9462007
16384,89,0.0005690394,0.94677126
16384,90,0.00056265056,0.9473354
16384,91,0.0005486729,0.9478856
16384,92,0.0005423296,0.94842935
16384,93,0.0005384104,0.9489692
16384,94,0.000527387,0.94949794
16384,95,0.00051673665,0.950016
16384,96,0.0005047899,0.9505221
16384,97,0.0005033421,0.9510268
16384,98,0.00048410386,0.95151216
16384,99,0.00047695485,0.95199037
16384,100,0.0004752631,0.9524669
16384,101,0.00046745024,0.9529356
16384,102,0.0004609687,0.95339775
16384,103,0.0004522565,0.9538512
16384,104,0.0004517355,0.95430416
16384,105,0.00044648285,0.95475185
16384,106,0.00043365613,0.95518667
16384,107,0.0004286741,0.9556165
16384,108,0.00042444686,0.95604205
16384,109,0.0004202885,0.95646346
16384,110,0.00040606456,0.9568706
16384,111,0.0004007523,0.9572724
16384,112,0.00039555176,0.957669
16384,113,0.00038915928,0.9580592
16384,114,0.0003826843,0.95844287
16384,115,0.00037917943,0.958823
16384,116,0.00037588473,0.9591999
16384,117,0.00036782376,0.9595687
16384,118,0.0003665737,0.9599362
16384,119,0.00035763136,0.9602948
16384,120,0.0003570978,0.9606528
16384,121,0.00035389236,0.96100765
16384,122,0.00034704493,0.9613556
16384,123,0.00034237077,0.9616989
16384,124,0.00033176926,0.96203154
16384,125,0.00033041352,0.9623628
16384,126,0.00032570504,0.9626894
16384,127,0.00031934047,0.9630096
16384,128,0.00031442326,0.96332484
16384,129,0.00031226032,0.96363795
16384,130,0.0003046081,0.96394336
16384,131,0.00030175055,0.9642459
16384,132,0.00030012574,0.96454686
16384,133,0.00029524145,0.96484286
16384,134,0.00029338902,0.965137
16384,135,0.00029081717,0.9654286
16384,136,0.00028736945,0.9657167
16384,137,0.00028485342,0.96600235
16384,138,0.00028163294,0.9662847
16384,139,0.0002790536,0.9665645
16384,140,0.00027414435,0.9668394
16384,141,0.00027296887,0.9671131
16384,142,0.00026847998,0.96738225
16384,143,0.00026332715,0.9676463
16384,144,0.0002617409,0.96790874
16384,145,0.00026008175,0.9681695
16384,146,0.0002570512,0.96842724
16384,147,0.00025328866,0.9686812
16384,148,0.00025087458,0.96893275
16384,149,0.0002485666,0.96918195
16384,150,0.00024446368,0.96942705
16384,151,0.00024177968,0.96966946
16384,152,0.0002399267,0.96991
16384,153,0.0002363047,0.97014695
16384,154,0.00023295336,0.97038054
16384,155,0.00022970082,0.97061086
16384,156,0.0002277318,0.9708392
16384,157,0.00022656447,0.97106636
16384,158,0.00022342733,0.97129035
16384,159,0.00022041118,0.97151136
16384,160,0.0002191897,0.9717311
16384,161,0.00021725509,0.971949
16384,162,0.0002160817,0.97216564
16384,163,0.00021314254,0.9723793
16384,164,0.00021084133,0.97259074
16384,165,0.00020834175,0.97279966
16384,166,0.00020675865,0.97300696
16384,167,0.00020241499,0.9732099
16384,168,0.0002017685,0.9734122
16384,169,0.00020003939,0.9736128
16384,170,0.00019779013,0.9738111
16384,171,0.00019618298,0.9740078
16384,172,0.00019376965,0.9742021
16384,173,0.00019324035,0.9743959
16384,174,0.00018987492,0.97458625
16384,175,0.0001887717,0.9747755
16384,176,0.00018569299,0.9749617
16384,177,0.00018418851,0.97514635
16384,178,0.00018326324,0.9753301
16384,179,0.00018114511,0.9755117
16384,180,0.0001795243,0.97569174
16384,181,0.00017798183,0.9758702
16384,182,0.00017570326,0.9760464
16384,183,0.00017354681,0.97622037
16384,184,0.0001711514,0.976392
16384,185,0.00016954177,0.97656196
16384,186,0.00016850144,0.9767309
16384,187,0.00016806278,0.9768994
16384,188,0.0001658821,0.9770657
16384,189,0.00016500209,0.97723114
16384,190,0.00016453581,0.97739613
16384,191,0.00016201638,0.97755855
16384,192,0.00016058731,0.97771955
16384,193,0.0001583287,0.9778783
16384,194,0.00015636494,0.97803503
16384,195,0.00015570017,0.97819114
16384,196,0.00015279098,0.9783443
16384,197,0.00015190025,0.9784966
16384,198,0.0001510509,0.97864807
16384,199,0.00015050631,0.978799
16384,200,0.00015002472,0.9789494
16384,201,0.00014912283,0.9790989
16384,202,0.00014677465,0.9792461
16384,203,0.0001456086,0.97939205
16384,204,0.00014518107,0.9795376
16384,205,0.00014435235,0.9796823
16384,206,0.00014199088,0.9798247
16384,207,0.00014072527,0.9799658
16384,208,0.00014012882,0.9801063
16384,209,0.00013967771,0.98024637
16384,210,0.00013772436,0.98038447
16384,211,0.00013643056,0.98052126
16384,212,0.000135061,0.9806567
16384,213,0.00013381316,0.98079085
16384,214,0.00013346843,0.98092467
16384,215,0.00013133904,0.98105633
16384,216,0.00012982445,0.9811865
16384,217,0.00012898799,0.98131585
16384,218,0.00012763731,0.9814438
16384,219,0.00012665549,0.98157084
16384,220,0.00012583642,0.981697
16384,221,0.00012544986,0.9818228
16384,222,0.00012473355,0.98194784
16384,223,0.00012341105,0.9820716
16384,224,0.0001226734,0.9821946
16384,225,0.0001222112,0.98231715
16384,226,0.000121379955,0.98243886
16384,227,0.00012055581,0.98255974
