target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
membership,2,0,0.49984742142203237,0.33326551373346897,0.48973695953561724,0.49281532167862885
membership,2,1,0.617943240768996,0.6062380704494187,0.626499153344791,0.6556882976050544
membership,2,2,0.6194690265486725,0.6077680267350766,0.6262235154852605,0.6558459195749423
membership,2,3,0.6289288983826671,0.6200481171899195,0.6467157004069755,0.6633798045680855
membership,2,4,0.6719560573695453,0.6684286344232214,0.7469972235072906,0.7269414956722556
membership,2,8,0.7052181873664938,0.7051575370790535,0.751120616892429,0.7443229909198478
membership,2,16,0.7195605736954531,0.7195479335776005,0.781789053601134,0.7616599749228308
membership,2,32,0.7366493744278303,0.7366327955356525,0.8064742863400581,0.7853866231441871
membership,2,64,0.748245346353372,0.7482182426140432,0.8228449402946046,0.8027354269528475
membership,2,128,0.7619774183704607,0.7619002374234858,0.8386412245472648,0.8207495709105264
membership,2,256,0.7720476045163259,0.7719435440978238,0.8469073804644274,0.8283185297206807
membership,2,512,0.7744888617638084,0.7743610265689399,0.8494495809932052,0.8309391977291671
membership,2,1024,0.7769301190112908,0.776783452123448,0.8497572524418162,0.8312283562024413
species,406,0,0.08106664632052799,0.00036939728617285986,0.501860020258101,0.00256334202331117
species,406,1,0.058711326441078855,0.00038147726932239703,0.5701108339370393,0.004613931960621972
species,406,2,0.055983672223705795,0.0009233487875867794,0.5000538070282307,0.0024707870030201274
species,406,3,0.010548201274176935,0.003345276987644593,0.5013427685274627,0.002531481728625504
species,406,4,0.013371228016632968,0.0037370609597032166,0.501540359983746,0.0025754899064180125
species,406,8,0.014992560943043527,0.007032331908419197,0.5030527194636422,0.002658029828154377
species,406,16,0.022565139434631672,0.009910511358328891,0.5047854902797987,0.002782165837083962
species,406,32,0.010872467859459048,0.009737724659822089,0.5051293788587421,0.002819008470458428
species,406,64,0.008125739137069394,0.0031063648850210433,0.500903137187387,0.0027344761525747953
species,406,128,0.010338381718994392,0.00899992614672049,0.5043094406901804,0.0027527343473862796
species,406,256,0.017796513180482965,0.011548520698973996,0.505627981586262,0.0034127767849822235
species,406,512,0.01155915004005646,0.00975630985493824,0.5045376910468039,0.00308571387005248
species,406,1024,0.009365581963148056,0.008288085682122385,0.5040938006804616,0.002776624154297232
gc_content,5,0,0.1977150050544546,0.18969524967937013,0.49964203939035023,0.1994702958267502
gc_content,5,1,0.7897919090579641,0.789911842718214,0.9597546861979414,0.8355998629696415
gc_content,5,2,0.7929580957103893,0.7934310815506425,0.9610606457321309,0.8424642444239584
gc_content,5,3,0.799481203150928,0.7998229712403488,0.963152880788184,0.8497860702964
gc_content,5,4,0.8056037689065212,0.805987657476571,0.9651885626689518,0.8581341258732162
gc_content,5,8,0.8205573251444811,0.8209664751947182,0.9697513362562686,0.8766480253873741
gc_content,5,16,0.8631101108165329,0.8633457012980944,0.9814085499310149,0.922191447660784
gc_content,5,32,0.8731427263537356,0.8732800321820774,0.9832621404285588,0.9288557940499611
gc_content,5,64,0.8903660188063858,0.8905011113392218,0.987403733495982,0.9461914957465414
gc_content,5,128,0.8923687272311126,0.8924999301479734,0.9877742025288953,0.9476260000415782
gc_content,5,256,0.8929218562246085,0.89307492364486,0.9877953457590409,0.9477961748724504
gc_content,5,512,0.8920254057868737,0.8921693346064096,0.9876787439313471,0.9468471834645811
gc_content,5,1024,0.8920635526140114,0.8921838890908435,0.987487170377195,0.946269573473608
repeat_fraction,5,0,0.20130080680539397,0.19773673122926802,0.49783405808087655,0.19926984819845867
repeat_fraction,5,1,0.2855290011253314,0.2775349926458747,0.6084286179450619,0.2820918814551382
repeat_fraction,5,2,0.32600278471838107,0.3089141055912915,0.6539047512355862,0.322249302842547
repeat_fraction,5,3,0.3556237959907685,0.33866073173354216,0.6846848800478772,0.3500201937792553
repeat_fraction,5,4,0.36657193537927485,0.3556349411462594,0.7017397686840183,0.3697140165916877
repeat_fraction,5,8,0.3841004024490263,0.3723939290847823,0.720333182287946,0.39299796306480644
repeat_fraction,5,16,0.425012874554159,0.4170055504124163,0.7591747888539524,0.4418180042225724
repeat_fraction,5,32,0.4409963951248355,0.43254612019106925,0.770590814171914,0.45621054518837256
repeat_fraction,5,64,0.45112437772988234,0.44399952284499344,0.7788785711089924,0.46835175294500075
repeat_fraction,5,128,0.4533941139445727,0.44609168561159096,0.7806895682496309,0.4692935679582286
repeat_fraction,5,256,0.4539853897652063,0.44580300500702563,0.7807234164611684,0.4701358846585169
repeat_fraction,5,512,0.4538518758702245,0.4454285534301749,0.7801472349088562,0.4690807113412211
repeat_fraction,5,1024,0.45314615956817794,0.44394148343075973,0.7789759309788612,0.4685517066795425
kmer_entropy_1,5,0,0.19912643765854776,0.19840484558915567,0.4981023002500157,0.19930662080564546
kmer_entropy_1,5,1,0.6062675236987164,0.6035928134500466,0.8728356034411833,0.6044228672918671
kmer_entropy_1,5,2,0.6216406950351905,0.6199702669171139,0.8876748268806779,0.6383556718973858
kmer_entropy_1,5,3,0.6482481069637033,0.6476893293468817,0.9048184832445866,0.6765971747015033
kmer_entropy_1,5,4,0.6579946212973736,0.6575548334207022,0.908619455791752,0.6854716320206213
kmer_entropy_1,5,8,0.6952640714108604,0.695304862876364,0.9257072828582755,0.7305235969077344
kmer_entropy_1,5,16,0.7326861088328979,0.7329907347527591,0.9410034239678702,0.7779737693854518
kmer_entropy_1,5,32,0.7390566289648859,0.7394550032492615,0.9431227424610757,0.7855620317685056
kmer_entropy_1,5,64,0.7503862366247688,0.7509490809787419,0.9469384219623949,0.7977103971353919
kmer_entropy_1,5,128,0.7495470064277404,0.7500145069235168,0.9468294162137922,0.7986624036414263
kmer_entropy_1,5,256,0.7494516393598962,0.7500379691993087,0.9465636917664672,0.7975788756644453
kmer_entropy_1,5,512,0.7468385817009671,0.7473538034150131,0.9460406497124969,0.7957156604427298
kmer_entropy_1,5,1024,0.7467050678059852,0.747188296160636,0.9456016385106762,0.7944745193993652
kmer_entropy_3,5,0,0.20057601708977857,0.2005368946545464,0.49909834283361665,0.19939608903493858
kmer_entropy_3,5,1,0.47929580957103896,0.4724812740152123,0.788615778358641,0.4773247529251262
kmer_entropy_3,5,2,0.5304125579354937,0.523436652563101,0.8303265960717455,0.535772213589295
kmer_entropy_3,5,3,0.5561425928398406,0.5490272140642102,0.8495619244148551,0.5714124493822874
kmer_entropy_3,5,4,0.5646493352915372,0.5583771943964048,0.8571557561126673,0.5902857748635097
kmer_entropy_3,5,8,0.6124091628678785,0.6102978477172398,0.8857871815503986,0.6422226945308341
kmer_entropy_3,5,16,0.6622098456960842,0.661706547304483,0.9105648523500571,0.6960895510380709
kmer_entropy_3,5,32,0.6739781418680502,0.6735014911204351,0.9153066791476485,0.7066746054359608
kmer_entropy_3,5,64,0.6840298308188216,0.6836913037459149,0.9205937042551866,0.7202229045139409
kmer_entropy_3,5,128,0.6858036582807225,0.6852341341330878,0.9218554491848959,0.7235909144244047
kmer_entropy_3,5,256,0.6875202655019169,0.6868535880213409,0.9214075638816887,0.7232876382691422
kmer_entropy_3,5,512,0.6853268229415018,0.6844309460967484,0.9208973047625862,0.7218241090941546
kmer_entropy_3,5,1024,0.6837628030288581,0.6828522793816977,0.9206743501736735,0.7212778736931984
kmer_entropy_9,5,0,0.3445230692937115,0.10249673721840775,0.5018295631893498,0.20077603675265374
kmer_entropy_9,5,1,0.40498579030689125,0.23515494743414486,0.615494756807811,0.2939869496089763
kmer_entropy_9,5,2,0.46630681493066817,0.3054238179403209,0.6859679288219745,0.3681766776509738
kmer_entropy_9,5,3,0.5074481679986267,0.3538653700807705,0.7281953554409174,0.4132584967487897
kmer_entropy_9,5,4,0.5172709759865723,0.36615312056346366,0.74554944846043,0.4341547631034519
kmer_entropy_9,5,8,0.5421045604531843,0.3965563848362626,0.7651645142373326,0.4567863663213438
kmer_entropy_9,5,16,0.5579354937153103,0.4158456235258111,0.7775462810175051,0.47063567884015856
kmer_entropy_9,5,32,0.5598046882450552,0.41872989339715644,0.7814938281080407,0.47667480892497605
kmer_entropy_9,5,64,0.5634286368231323,0.4227511591178791,0.7823988872955845,0.4792334558407756
kmer_entropy_9,5,128,0.5645921150508306,0.4235141730344658,0.7845486015364055,0.48212956370067894
kmer_entropy_9,5,256,0.5643823075015736,0.4225607643288306,0.7839524953951429,0.48241910528777704
kmer_entropy_9,5,512,0.5639054721623529,0.42176463910460144,0.7838381324616778,0.48182797919585874
kmer_entropy_9,5,1024,0.5634667836502699,0.42062343336049735,0.7826755561859328,0.48125182115265125
dinuc_CG,5,0,0.2179328234374106,0.1484597669621262,0.500679426244918,0.20061187683319207
dinuc_CG,5,1,0.4168685269602701,0.40774493676201234,0.750277081928848,0.4364682645058968
dinuc_CG,5,2,0.4549199870300788,0.4538382230586387,0.7724140138462727,0.47092495010336083
dinuc_CG,5,3,0.4983882965534342,0.5007410631646566,0.8061674032446169,0.5235794300663323
dinuc_CG,5,4,0.5484178603444658,0.5490245837695017,0.846122313577523,0.5907064494181702
dinuc_CG,5,8,0.684430372503767,0.688023979457809,0.9214537415473909,0.7288874536093325
dinuc_CG,5,16,0.7078715977798546,0.7117991004796766,0.9313309274933392,0.7550380786535668
dinuc_CG,5,32,0.7202120963588854,0.7241467693934602,0.9360974991778216,0.767724029092513
dinuc_CG,5,64,0.7405634286368231,0.7440574557670733,0.9436106307979589,0.7919229604250952
dinuc_CG,5,128,0.7439394228385054,0.7470768119288543,0.9448752869134763,0.7963773230966915
dinuc_CG,5,256,0.7456560300596998,0.748632305227207,0.9456339050612901,0.7989647953417893
dinuc_CG,5,512,0.7474298575216006,0.7504401694580347,0.9458037737755827,0.7994098333124693
dinuc_CG,5,1024,0.7457132503004062,0.7486300581455377,0.9455017446020278,0.7982761984871256
dinuc_GC,5,0,0.205802132407637,0.1845277867662847,0.5016030180276744,0.20135388679206936
dinuc_GC,5,1,0.6005454996280685,0.6039066029367939,0.8744656315801986,0.6190394897682887
dinuc_GC,5,2,0.6072211943771577,0.6102164945597983,0.8805202604391736,0.6308624203867255
dinuc_GC,5,3,0.6130958057563562,0.6162772357584446,0.8846002923649738,0.6398580213089204
dinuc_GC,5,4,0.6186652425184536,0.6217668420743415,0.8870585348196679,0.645611233885855
dinuc_GC,5,8,0.6252455701996986,0.6280130981218024,0.8902964386501718,0.6538426157235919
dinuc_GC,5,16,0.6409811363939805,0.6432541976968078,0.8977544371153602,0.6694348716554592
dinuc_GC,5,32,0.6722615346468558,0.6748525185401213,0.9139604834078379,0.7064666344377295
dinuc_GC,5,64,0.7036182265540064,0.7060021403338931,0.9276692689774793,0.7414593044709934
dinuc_GC,5,128,0.7076808636441664,0.71004857380798,0.9292057669200311,0.745296643492218
dinuc_GC,5,256,0.7137271357454844,0.7161519748500005,0.9308320092745678,0.748790189863144
dinuc_GC,5,512,0.7136508420912091,0.7160243234654148,0.9308870033306269,0.7488074877451523
dinuc_GC,5,1024,0.7133838143012455,0.7156510392783597,0.9309009045828587,0.7491413963769935
dinuc_AT,5,0,0.20332258864368957,0.16579550626872977,0.499983319199029,0.19929163222275084
dinuc_AT,5,1,0.6521200099181751,0.6553813868346416,0.9047324726053633,0.6786987722590334
dinuc_AT,5,2,0.6544660397871407,0.6578797503838284,0.906221586291179,0.6848136546223376
dinuc_AT,5,3,0.6584905300501631,0.6616042899325644,0.9090098002382444,0.6925168551309425
dinuc_AT,5,4,0.6624387266589101,0.6658497279211237,0.9110392426152718,0.6970847168277158
dinuc_AT,5,8,0.6725285624368194,0.6761429229082294,0.9160222805679696,0.7079909894347383
dinuc_AT,5,16,0.6867191821320262,0.6902180817196581,0.9223754214934743,0.7262470286858413
dinuc_AT,5,32,0.7131930801655573,0.7163233320089859,0.9331595951956203,0.7539480186156021
dinuc_AT,5,64,0.7437105418756795,0.746580625691162,0.9450787799992575,0.7879678085939613
dinuc_AT,5,128,0.7496805203227221,0.7523688432326782,0.9467630795284464,0.7922350033506583
dinuc_AT,5,256,0.7522172843273761,0.7547915940706741,0.9473755971281836,0.7939491821383468
dinuc_AT,5,512,0.752884853802285,0.7553078077116083,0.9476635352168348,0.7951317334187634
dinuc_AT,5,1024,0.7522935779816514,0.7548193492032247,0.9472940745405358,0.7939448609632495
dinuc_TA,5,0,0.20265501916878065,0.18316378022546198,0.49866583382930785,0.19981409995161864
dinuc_TA,5,1,0.625646111884644,0.6309372409398348,0.8932948479242817,0.6497586439473796
dinuc_TA,5,2,0.6298804096969235,0.6345492163845204,0.8956209023511763,0.6591771708659492
dinuc_TA,5,3,0.6375860687787294,0.6410884433046483,0.9006788191149889,0.6699750423037614
dinuc_TA,5,4,0.6401609796105209,0.6436767607771096,0.9027917497495086,0.6755857147528914
dinuc_TA,5,8,0.6714223044498274,0.6744063952001415,0.9160686347386248,0.7083951817463197
dinuc_TA,5,16,0.7070132941692575,0.710062364052974,0.9313156059873217,0.7496804054237636
dinuc_TA,5,32,0.7431955597093212,0.7459198050084364,0.9447469416907335,0.7881158252108824
dinuc_TA,5,64,0.756298994831105,0.7589464445702736,0.949630116216001,0.8013396670526962
dinuc_TA,5,128,0.7603807053348338,0.762854076550347,0.9509566097861424,0.8065248538548342
dinuc_TA,5,256,0.7610864216368803,0.7635662283664868,0.9513080005926954,0.8076388989113777
dinuc_TA,5,512,0.76287932251235,0.7652851687273114,0.9512473029250501,0.8070414435991378
dinuc_TA,5,1024,0.7609338343283297,0.7633777394801933,0.9510673968173835,0.8062517950068587
dinuc_AA,5,0,0.20599286654332527,0.17153567463871428,0.49863025278033024,0.19954619034379825
dinuc_AA,5,1,0.518186499837876,0.5136635442511748,0.821590297042327,0.5243064918895926
dinuc_AA,5,2,0.534112800167846,0.5285865177334903,0.833454777181249,0.5441537550171656
dinuc_AA,5,3,0.5393770623128421,0.5321379037101298,0.8381623215766651,0.5530153941160064
dinuc_AA,5,4,0.5409983024661924,0.5343407918172088,0.8398487370168051,0.5573441523896552
dinuc_AA,5,8,0.6135344942684392,0.608905269404275,0.8837350274640915,0.6379583264409053
dinuc_AA,5,16,0.6544660397871407,0.6518101447884165,0.9052129325802246,0.6829258823778319
dinuc_AA,5,32,0.6689999809265864,0.6662588248694918,0.9128608905985949,0.7005793592599783
dinuc_AA,5,64,0.689484827099506,0.6871317250428266,0.9208876870607904,0.7196751786818485
dinuc_AA,5,128,0.7002803791794617,0.6979125461172474,0.9253603782232901,0.7304473247665966
dinuc_AA,5,256,0.7005283335558565,0.6979740178348951,0.9255435767052059,0.7307944063566655
dinuc_AA,5,512,0.6997081767723969,0.6970675713550805,0.9251959678911836,0.7295228093705592
dinuc_AA,5,1024,0.699155047778901,0.6963161116522113,0.9250101961858371,0.7294701709031808
dinuc_TT,5,0,0.20728985866600547,0.18138765149173774,0.5009500196773761,0.20067881134854257
dinuc_TT,5,1,0.5222300635144672,0.5187485508308747,0.8259680204659018,0.5333261854739422
dinuc_TT,5,2,0.5365160502775181,0.532213447181334,0.8360757438486596,0.5543484500481793
dinuc_TT,5,3,0.5466631062961338,0.5434335828334862,0.8421727715572251,0.5654905424548022
dinuc_TT,5,4,0.5512216521390834,0.5495819799443682,0.8465486348655936,0.5754604675371522
dinuc_TT,5,8,0.6195616929561883,0.6185079638549964,0.88759450550276,0.6491104843384866
dinuc_TT,5,16,0.6647847565278758,0.6646961577366436,0.9115373957586727,0.7015801146967856
dinuc_TT,5,32,0.6777356043411089,0.6776663733627417,0.9171754173689614,0.7154821205263454
dinuc_TT,5,64,0.694100593183162,0.6940221872994814,0.9241588402084744,0.7319413910928843
dinuc_TT,5,128,0.7034465658318869,0.70344484865023,0.9275681991646003,0.741257337792194
dinuc_TT,5,256,0.7031795380419233,0.7028586420230133,0.9279324171103667,0.7419869716408403
dinuc_TT,5,512,0.7031223178012169,0.7027158768723614,0.9273256788153021,0.7405827651894368
dinuc_TT,5,1024,0.7014820042342979,0.701402274599792,0.9271105629846875,0.7399060332930644
