target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
membership,2,0,0.5077815074763503,0.5076844997579777,0.5124059385804353,0.5136995690838657
membership,2,1,0.6743973146170278,0.6702844087280322,0.7162397632196291,0.7006724807294196
membership,2,2,0.6792798291119927,0.6758311579337728,0.7204614922735728,0.7057717137210358
membership,2,3,0.6844675007628929,0.6813331271846866,0.7259731320134005,0.7110581400275438
membership,2,4,0.6853829722306988,0.6834511471871632,0.7291869204620883,0.7104534696043372
membership,2,8,0.6869087580103753,0.6850013828376729,0.7301382435610624,0.7110834298499819
membership,2,16,0.6869087580103753,0.6850013828376729,0.7302216798861095,0.7112167367845434
membership,2,32,0.6869087580103753,0.6850013828376729,0.7302138577306363,0.7111940395011637
membership,2,64,0.6869087580103753,0.6850013828376729,0.7302160926322001,0.7111941196457654
membership,2,128,0.6869087580103753,0.6850013828376729,0.7302160926322001,0.7111942598061378
membership,2,256,0.6869087580103753,0.6850013828376729,0.7302157201486061,0.7111940687203133
membership,2,384,0.6869087580103753,0.6850013828376729,0.7302157201486061,0.7111940687203133
species,6,0,0.21235053235053236,0.14339429330732598,0.5012502165076267,0.16688552605552429
species,6,1,0.34797706797706796,0.2902184476772404,0.7144933820765877,0.3012679868545893
species,6,2,0.36412776412776415,0.3104111696996969,0.7421323811965607,0.3305417325430648
species,6,3,0.37880425880425883,0.3284911314422068,0.7619625063663099,0.35521431623648464
species,6,4,0.3940704340704341,0.36625187198851966,0.7752498151427464,0.38550351865258836
species,6,8,0.5199672399672399,0.5450139520923364,0.8615172548781999,0.5910714084304873
species,6,16,0.555053235053235,0.5891577383602437,0.8757860558681266,0.6354980378905973
species,6,32,0.5642260442260443,0.6053521997073853,0.88017637743903,0.6573288136221712
species,6,64,0.577035217035217,0.6224426544700014,0.8847994303370005,0.6701794365731985
species,6,128,0.5887633087633087,0.6348294329803935,0.8890485911232219,0.6842792675656909
species,6,256,0.5953808353808354,0.6418926748829389,0.8922732059061006,0.6950535383033597
species,6,384,0.5967895167895167,0.6448643069586714,0.8931184685524048,0.6980847258841064
