species,correct,total,accuracy
_OVERALL_,18217,30525,0.5967895167895167
Caenorhabditis elegans,2861,3135,0.9125996810207336
Callithrix jacchus,2377,6557,0.36251334451730977
Drosophila melanogaster,1412,1843,0.7661421595225176
Fundulus heteroclitus,5288,6026,0.8775307002987056
Homo sapiens,2601,6442,0.4037565973300217
Mus musculus,3678,6522,0.5639374425022999
