target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
species,406,0,0.08106664632052799,0.00036939728617285986,0.501860020258101,0.00256334202331117
species,406,1,0.08072330523022928,0.0008214208719664246,0.7125927035458282,0.006417393782085959
species,406,2,0.004520657688932972,0.0018330451784908906,0.500780362868925,0.0024918978099561237
species,406,3,0.006657002250791592,0.002555380955175053,0.5008949650446959,0.002510009292503951
species,406,4,0.005226414374546981,0.0028267695345870728,0.5012162343495427,0.0025241679237388466
species,406,8,0.005111967344447412,0.0034498461558730366,0.5014729684087955,0.0025692902703040796
species,406,16,0.00898409186281616,0.005957529631591723,0.5027785327167924,0.002622818594669038
species,406,32,0.007076641361156678,0.004182000432300614,0.5017319756480387,0.002576014190300718
species,406,64,0.005131041849464006,0.0011624875238466711,0.5002788262501674,0.002512390912406521
species,406,128,0.009441879983214435,0.0044395815327334,0.5018638966459877,0.0026346750437723503
species,406,256,0.006256437645443101,0.005043353880333678,0.5021555395669671,0.0025570423093923098
species,406,384,0.004520657688932972,0.002674754463228127,0.500657949674989,0.0025388110722220658
gc_content,5,0,0.1977150050544546,0.18969524967937013,0.49964203939035023,0.1994702958267502
gc_content,5,1,0.8513799614717046,0.8516251167649221,0.9788300826737766,0.9092766591415351
gc_content,5,2,0.8509412729596216,0.851137837685985,0.9789450132621994,0.9114603286037214
gc_content,5,3,0.8546987354326804,0.8547459005552238,0.9797078280646512,0.9152218145296548
gc_content,5,4,0.8543744874020104,0.8545166226053483,0.9797603326960058,0.915267942594534
gc_content,5,8,0.8615842377310268,0.8617791837389884,0.981644923299093,0.9233024108050699
gc_content,5,16,0.8947147571000782,0.8947357742588125,0.9882414534324144,0.9511366673914514
gc_content,5,32,0.9096683133380381,0.9096732497632949,0.9918052249348046,0.9666880789232938
gc_content,5,64,0.9197772225295161,0.919829059053131,0.9932228084415773,0.9721393424955111
gc_content,5,128,0.9233630242804555,0.9234280565357011,0.9935675173103972,0.9730937581514183
gc_content,5,256,0.9238207862061073,0.9238574444702857,0.9936322560714201,0.9736984489437803
gc_content,5,384,0.9230959964904919,0.9231337049171302,0.993558560883465,0.9734896775599372
repeat_fraction,5,0,0.20130080680539397,0.19773673122926802,0.49783405808087655,0.19926984819845867
repeat_fraction,5,1,0.3098666768391539,0.30386019375145656,0.630310239680073,0.30869208028655504
repeat_fraction,5,2,0.33075206469701884,0.322968568135617,0.6574507405312205,0.33127953891010553
repeat_fraction,5,3,0.34124244215987337,0.3306026124569451,0.6694330494431581,0.3412802953282611
repeat_fraction,5,4,0.3490053214823857,0.34070101598970703,0.6792720365210609,0.3528931383963284
repeat_fraction,5,8,0.38331839249270444,0.37521874666365385,0.7149236964182692,0.38866053303704073
repeat_fraction,5,16,0.4121001735680635,0.40536634146987405,0.7449238724205565,0.4233831825493294
repeat_fraction,5,32,0.4198821263041447,0.4137263020209304,0.750001164780431,0.43159820271791965
repeat_fraction,5,64,0.42852238265082304,0.42295371627167777,0.758525063056201,0.44230968081021294
repeat_fraction,5,128,0.43220355146960654,0.42644030883892137,0.7621360374310203,0.445597832780597
repeat_fraction,5,256,0.4358656468748212,0.4301548764351629,0.7644450488476944,0.4487353539138418
repeat_fraction,5,384,0.4347593888878293,0.4285427414896971,0.7638615346995861,0.44759829598663564
kmer_entropy_1,5,0,0.19912643765854776,0.19840484558915567,0.4981023002500157,0.19930662080564546
kmer_entropy_1,5,1,0.6714604512769651,0.6700489847982584,0.9022229733812335,0.6806079048907505
kmer_entropy_1,5,2,0.7071086612371016,0.7075214348418891,0.9276310180129641,0.7418255267353616
