target,n_classes,n_components,accuracy,f1_macro
species,65,0,0.02099982833927788,0.006170570829182247
species,65,1,0.04779797440347899,0.027244798841107983
species,65,2,0.050334738408132906,0.032617421605660286
species,65,3,0.051612657117244276,0.037725251038768066
species,65,4,0.05834557210704,0.045139815122888886
species,65,8,0.07547349749184612,0.0611624447073635
species,65,16,0.09313547845657938,0.07747987101129655
species,65,32,0.10633428064620726,0.09164007927553788
species,65,64,0.11489824333861032,0.09983024716390648
species,65,128,0.11461214213507792,0.10078188389344958
gc_content,5,0,0.2015296877682199,0.189633299586324
gc_content,5,1,0.7663697571954453,0.7672832641644192
gc_content,5,2,0.769040035095081,0.7695136567369582
gc_content,5,3,0.7789009899101642,0.7794526954132525
gc_content,5,4,0.7933777108089035,0.7939949505121139
gc_content,5,8,0.8202330771138111,0.8206362016318801
gc_content,5,16,0.8467069751473422,0.8468767992967186
gc_content,5,32,0.862976596921551,0.863106410230729
gc_content,5,64,0.8766522344503996,0.8768228647745486
gc_content,5,128,0.8767285281046749,0.8768953899652543
repeat_fraction,5,0,0.20328444181655192,0.18995798241927636
repeat_fraction,5,1,0.273817925194072,0.26744329019262236
repeat_fraction,5,2,0.34894810124167924,0.3467265123732705
repeat_fraction,5,3,0.35892349653817546,0.3578788741480834
repeat_fraction,5,4,0.3596864330809285,0.3583775743716642
repeat_fraction,5,8,0.37004329664880126,0.36642877572893934
repeat_fraction,5,16,0.39710847050296594,0.39357834912031514
repeat_fraction,5,32,0.4131873581414866,0.41005973420616726
repeat_fraction,5,64,0.41908104293425397,0.4162637206483139
repeat_fraction,5,128,0.4166396459974442,0.4132666028187817
kmer_entropy_1,5,0,0.19803925308512466,0.19728788774778233
kmer_entropy_1,5,1,0.5908943523622423,0.5870621026071344
kmer_entropy_1,5,2,0.5988670392340117,0.5947778691317511
kmer_entropy_1,5,3,0.643441606744359,0.6414754242059694
kmer_entropy_1,5,4,0.6887028171431842,0.6875913872264501
kmer_entropy_1,5,8,0.7145854393560815,0.7142446741974167
kmer_entropy_1,5,16,0.737950370977894,0.737856707055754
kmer_entropy_1,5,32,0.7501955024890805,0.7501268918899293
kmer_entropy_1,5,64,0.7589120524900341,0.7589055501977242
kmer_entropy_1,5,128,0.7596368422056495,0.7594601955417286
kmer_entropy_3,5,0,0.20013732857769556,0.2000892414601812
kmer_entropy_3,5,1,0.4591924316694959,0.44934994719337595
kmer_entropy_3,5,2,0.49943733429971965,0.4904066776902538
kmer_entropy_3,5,3,0.5259112323332507,0.5182791201311074
kmer_entropy_3,5,4,0.5456140685498484,0.5392958277043759
kmer_entropy_3,5,8,0.6031585572869976,0.601404615311351
kmer_entropy_3,5,16,0.637071086612371,0.6363698889265185
kmer_entropy_3,5,32,0.6528257262202216,0.6526619858864597
kmer_entropy_3,5,64,0.6649945640771329,0.6648068217325764
kmer_entropy_3,5,128,0.6641171870529669,0.6639229976386412
kmer_entropy_9,4,0,0.4482252188674207,0.15474983207996945
kmer_entropy_9,4,1,0.4741459879074558,0.23889314544386508
kmer_entropy_9,4,2,0.5539872971065631,0.37088979452817417
kmer_entropy_9,4,3,0.5616738827748002,0.3808132941359545
kmer_entropy_9,4,4,0.5619409105647638,0.3826556588839992
kmer_entropy_9,4,8,0.5760552366056954,0.4050153868165255
kmer_entropy_9,4,16,0.5875565049876976,0.42312531218121374
kmer_entropy_9,4,32,0.5968643308092849,0.43590550219358837
kmer_entropy_9,4,64,0.6019378588185927,0.44185211591478957
kmer_entropy_9,4,128,0.6036544660397871,0.4437801616524061
dinuc_CG,5,0,0.2028457533044689,0.1819170000109795
dinuc_CG,5,1,0.4202063743348147,0.3814609086701234
dinuc_CG,5,2,0.44252226821034163,0.423716748079603
dinuc_CG,5,3,0.4590207709473765,0.4480977893227938
dinuc_CG,5,4,0.4841786034446585,0.4781225689468357
dinuc_CG,5,8,0.6865475214099067,0.6878298222358776
dinuc_CG,5,16,0.7077571572984417,0.7095177786496141
dinuc_CG,5,32,0.7182475347612962,0.7197676828990692
dinuc_CG,5,64,0.7335825592706327,0.7350677210565852
dinuc_CG,5,128,0.7352800930782583,0.7366858177063049
dinuc_GC,5,0,0.2122298727803315,0.14720389091519476
dinuc_GC,5,1,0.5610635335405978,0.5634513648690539
dinuc_GC,5,2,0.5648591428407942,0.5676192362437631
dinuc_GC,5,3,0.5710770756642316,0.5737537146871171
dinuc_GC,5,4,0.57159205783059,0.5744325716851678
dinuc_GC,5,8,0.57533044689008,0.5774273952630876
dinuc_GC,5,16,0.6397413645120067,0.6414783144509366
dinuc_GC,5,32,0.6705258540120925,0.6729688703560626
dinuc_GC,5,64,0.7016918117835549,0.7042833534664921
dinuc_GC,5,128,0.7044383833374659,0.7069366044929167
dinuc_AT,5,0,0.2155486467413073,0.14076564922850568
dinuc_AT,5,1,0.5969978447042668,0.5917599548701358
dinuc_AT,5,2,0.6027770890156211,0.5968962949065739
dinuc_AT,5,3,0.6073356348585707,0.6021940647466406
dinuc_AT,5,4,0.6158995975509737,0.6108854234012833
dinuc_AT,5,8,0.6377195826737111,0.632709326857951
dinuc_AT,5,16,0.6684659253466593,0.6638764146511478
dinuc_AT,5,32,0.7107707566423163,0.7064155746534337
dinuc_AT,5,64,0.7243319536897519,0.7204187524626564
dinuc_AT,5,128,0.7300349043468309,0.7257541323894304
dinuc_TA,5,0,0.21570123404985792,0.1425810770773987
dinuc_TA,5,1,0.5788971752274504,0.5755735967773671
dinuc_TA,5,2,0.5825974174598028,0.5788045724405461
dinuc_TA,5,3,0.595758072822293,0.59213712074602
dinuc_TA,5,4,0.6065154780751111,0.6017135799722647
dinuc_TA,5,8,0.6579946212973736,0.6550879724064356
dinuc_TA,5,16,0.7067081195521563,0.7041884297423036
dinuc_TA,5,32,0.7262583684602033,0.723706584044528
dinuc_TA,5,64,0.7381220317000133,0.7356957863075191
dinuc_TA,5,128,0.7396860516126571,0.7371614184892237
dinuc_AA,5,0,0.2077476205916573,0.17587593449996106
dinuc_AA,5,1,0.4706555532243606,0.4662840600268079
dinuc_AA,5,2,0.4866390737950371,0.4777298793314479
dinuc_AA,5,3,0.5269030498388296,0.5236733221508447
dinuc_AA,5,4,0.5602815235842759,0.5592011238605128
dinuc_AA,5,8,0.613992256194091,0.6139107463032477
dinuc_AA,5,16,0.6351828186690572,0.6358412538920449
dinuc_AA,5,32,0.6676648419767686,0.6687863638983218
dinuc_AA,5,64,0.6865475214099067,0.6876981290975329
dinuc_AA,5,128,0.6875393389154857,0.6884455731283371
dinuc_TT,5,0,0.20648877529611476,0.17070324529073005
dinuc_TT,5,1,0.4746418966602453,0.4670448135168674
dinuc_TT,5,2,0.47942932346602074,0.46904568390684087
dinuc_TT,5,3,0.501916878063667,0.4939067400438547
dinuc_TT,5,4,0.6045318430639531,0.6017965221782026
dinuc_TT,5,8,0.6382536382536382,0.635709615809718
dinuc_TT,5,16,0.6883594956989453,0.6870944396964692
dinuc_TT,5,32,0.702340307844895,0.7012913278310172
dinuc_TT,5,64,0.713879723054035,0.7125075225538393
dinuc_TT,5,128,0.7194300864025635,0.7177887233553462
