target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
membership,2,0,0.49984742142203237,0.33326551373346897,0.48973695953561724,0.49281532167862885
membership,2,1,0.5773573390296003,0.5586887314279135,0.5960625876733259,0.6131508924064314
membership,2,2,0.5877326823314006,0.5795192594903678,0.6110548660884232,0.6199290056915365
membership,2,3,0.6057369545315837,0.6032970163070569,0.658214641436118,0.6418075059180904
membership,2,4,0.6133658834299665,0.6112458000414788,0.6606275901577915,0.6418413666697849
membership,2,8,0.6615807140677449,0.6569680816972929,0.7108324188861102,0.6855049586543389
membership,2,16,0.6884345437900519,0.6865514113312148,0.7400328977510187,0.7078051361434332
membership,2,32,0.6957583155324992,0.6947536690495577,0.7610592241464724,0.7238796698187142
membership,2,64,0.7113213304851999,0.7108010069212778,0.7730882093298201,0.7334773606021827
membership,2,128,0.7131522734208117,0.7129405353259513,0.7803400924206293,0.7400852720151958
membership,2,256,0.7253585596582239,0.7252504633656105,0.7924093058321247,0.755450345815326
membership,2,512,0.7339029600244126,0.7338612996793905,0.7965479710446154,0.7553547694259496
membership,2,1024,0.7335978028684773,0.7335406338702128,0.7983444594182848,0.7565876427587933
membership,2,1408,0.7335978028684773,0.7335406338702128,0.7988145337138626,0.7570930929521897
species,10,0,0.1022525701424784,0.09271916662551409,0.5008096480187996,0.10043120170392703
species,10,1,0.1355356768200805,0.12775195260917444,0.5845737434236831,0.12812705855774817
species,10,2,0.17934730778767477,0.17157670119581686,0.6704795846826653,0.1780046901645252
species,10,3,0.20872036468366745,0.1992893490578434,0.7105528658013691,0.20748805787874908
species,10,4,0.22821339335100804,0.22117869261109843,0.7360719598431701,0.22884401454834902
species,10,8,0.24808789028972517,0.24448014961219763,0.7578153221181683,0.2547974979321527
species,10,16,0.27818573690133325,0.2776641051990166,0.7856204817517328,0.28872783988663986
species,10,32,0.30195121020809096,0.3025610421253863,0.8000447258861403,0.3182361687909657
species,10,64,0.31045795265978754,0.31158210328136415,0.8083270026334229,0.3349335235629091
species,10,128,0.32087203646836676,0.3220285843644938,0.8116780161963076,0.3448349566929747
species,10,256,0.32295103854736884,0.32412211450031475,0.8140535621738643,0.35015479042049746
species,10,512,0.32735699708176774,0.3285405339904398,0.8140842547171161,0.35328700479330505
species,10,1024,0.3225695702759923,0.3235211966745163,0.8125029377675919,0.34990950229170265
species,10,1408,0.32403822312079195,0.3250172220491746,0.8118192070224651,0.3491421605090536
gc_content,5,0,0.20368498350149727,0.19476430992038984,0.5009986285101673,0.20058528290710137
gc_content,5,1,0.2721394648000153,0.2687564846724647,0.5821134897986872,0.2565866389629536
gc_content,5,2,0.4670506780598524,0.4647669115203096,0.7884254705854954,0.5012272167942313
gc_content,5,3,0.7467241412195541,0.7477116001612443,0.9455370657670145,0.7906383738951674
gc_content,5,4,0.7677048961452632,0.7685790142949458,0.9519184550593524,0.8086040088932924
gc_content,5,8,0.7887237978981099,0.7893902035467308,0.9590588012470234,0.8323873777888815
gc_content,5,16,0.7973449808312194,0.7978252421630813,0.9623588410876994,0.8449509739011323
gc_content,5,32,0.8053176677029888,0.8059028841470613,0.9650240854614196,0.8557422594548145
gc_content,5,64,0.8123939041370234,0.8129843920673526,0.9670039800891168,0.8640491866258581
gc_content,5,128,0.8156745312708615,0.8163485670086974,0.9683241856399949,0.8689936582418729
gc_content,5,256,0.8183638825840661,0.8190153014796593,0.9689068490807994,0.8710344838734099
gc_content,5,512,0.8175818726277442,0.8181486692503841,0.9688851693595908,0.8715100023779858
gc_content,5,1024,0.8171241107020923,0.8177050948077005,0.9687342434859284,0.8708904311130166
gc_content,5,1408,0.8173339182513495,0.8178367201093873,0.9685833797159706,0.870271515860971
repeat_fraction,2,0,0.7998626714223045,0.4444020558469772,0.5058199454875405,0.20306230073126347
repeat_fraction,2,1,0.8083884872875698,0.5442780813710429,0.745678115636983,0.42123525921448945
repeat_fraction,2,2,0.8322111808350341,0.6690289432671442,0.8307563070607599,0.5840362781554986
repeat_fraction,2,3,0.859352648343474,0.7460863195627292,0.8758359788686363,0.6923730447269206
repeat_fraction,2,4,0.871998321539606,0.7761812687928112,0.893222367672451,0.7316487777276754
repeat_fraction,2,8,0.8976520627896775,0.8256171319972982,0.921586369756215,0.8054248012483483
repeat_fraction,2,16,0.9049953270136757,0.839141157828736,0.9322550629036206,0.8301841341521108
repeat_fraction,2,32,0.908581128764615,0.8458106587507168,0.9373938492197319,0.8403186047984152
repeat_fraction,2,64,0.9099353411280017,0.8476124626386382,0.9396793589214635,0.8458963271761676
repeat_fraction,2,128,0.9114039939728014,0.8501035799347807,0.9418124896439928,0.850640094186542
repeat_fraction,2,256,0.9108508649793053,0.8492486066283884,0.9427134441074485,0.8508887081835661
repeat_fraction,2,512,0.9109271586335806,0.8492532602201447,0.9423760068893515,0.8503454921765596
repeat_fraction,2,1024,0.9118426824848843,0.850938065214641,0.9420863750194394,0.8502298861019567
repeat_fraction,2,1408,0.91077457132503,0.849069798595615,0.9419394501586841,0.8503120672903339
kmer_entropy_1,5,0,0.19622727879608615,0.1960577150445402,0.49642717050007457,0.1984310913926623
kmer_entropy_1,5,1,0.2523603349291423,0.24892599173627583,0.5662121618013517,0.24402364304566676
kmer_entropy_1,5,2,0.36367277651681323,0.34364995663797104,0.6965730627743738,0.3692293545839051
kmer_entropy_1,5,3,0.5751397127543917,0.5699945465039801,0.8601487822523382,0.5881754265390975
kmer_entropy_1,5,4,0.5918480230406836,0.5865969468169779,0.8689586705014551,0.6039277133629927
kmer_entropy_1,5,8,0.6389212077285472,0.6354373176654862,0.8964615942011818,0.6609179837223349
kmer_entropy_1,5,16,0.6720517270975986,0.6706262255308351,0.9154124069022819,0.7042463253537744
kmer_entropy_1,5,32,0.674874592305785,0.6735594723490649,0.9169261808433763,0.7111872956942582
kmer_entropy_1,5,64,0.6773159892425947,0.6761776966893149,0.9187907587471879,0.7170243332448181
kmer_entropy_1,5,128,0.6770489614526312,0.6756522641414169,0.9191504079322039,0.71873463088606
kmer_entropy_1,5,256,0.6771443285204753,0.6755980169694773,0.9189413432412554,0.719225933275467
kmer_entropy_1,5,512,0.6778691182360908,0.6761856634358158,0.9185668167642401,0.7179523124526771
kmer_entropy_1,5,1024,0.6772587690018883,0.6752600359430065,0.9184181020192106,0.7180438022969177
kmer_entropy_1,5,1408,0.6774495031375766,0.6754492978251674,0.918617671811434,0.7186399143188179
kmer_entropy_3,5,0,0.2029792671994507,0.2028439826115922,0.5021032522546234,0.20082505713390986
kmer_entropy_3,5,1,0.2507963150164985,0.24764004465490858,0.5609261170446561,0.2388435370068313
kmer_entropy_3,5,2,0.3391634400808713,0.3155087397829931,0.6689598383159109,0.3430711032758669
kmer_entropy_3,5,3,0.4941158519140171,0.4839045081629312,0.8058387606979218,0.5075293393553117
kmer_entropy_3,5,4,0.5100421522439871,0.5011900269892114,0.8172899470538131,0.5229385550866192
kmer_entropy_3,5,8,0.5503252017013485,0.54219927324907,0.8464526626553841,0.5688480178893108
kmer_entropy_3,5,16,0.5815483797135174,0.5766978736390397,0.8683546124618029,0.6066761505817082
kmer_entropy_3,5,32,0.5978752217284328,0.5940086036850186,0.8791395325048972,0.6273656852274323
kmer_entropy_3,5,64,0.6043792557554025,0.6007121802461453,0.882397354476724,0.6367704190433028
kmer_entropy_3,5,128,0.6071639741364512,0.6035023082859885,0.8839383612119134,0.6407606613885843
kmer_entropy_3,5,256,0.6057334681187893,0.6014107671926767,0.8836690331832922,0.6409264309776581
kmer_entropy_3,5,512,0.6030631902191536,0.5986164488466345,0.8833934824715856,0.6406563692841983
kmer_entropy_3,5,1024,0.6052947796067062,0.6006142385799913,0.8831988112709059,0.6401490311018118
kmer_entropy_3,5,1408,0.6044364759961091,0.5997470433452122,0.8830020535116775,0.6395774805583081
kmer_entropy_9,4,0,0.4354841786034447,0.15168546790502385,0.5005331503417305,0.24977286385697853
kmer_entropy_9,4,1,0.4349882698506552,0.15625282848651303,0.5464342294759785,0.2794623717484914
kmer_entropy_9,4,2,0.4441625817772607,0.20404529422502796,0.5818506506419712,0.31191934423515544
kmer_entropy_9,4,3,0.4780369642754964,0.28381775488480143,0.6334606802685284,0.3629852293012945
kmer_entropy_9,4,4,0.4946499074939442,0.3102212242328719,0.6575286556698376,0.38907931039071053
kmer_entropy_9,4,8,0.5175570771901047,0.34150757703368706,0.6919815317945144,0.42973177949606167
kmer_entropy_9,4,16,0.5443933700814435,0.3813238607548637,0.724008808637199,0.4679445862694871
kmer_entropy_9,4,32,0.5773331553148067,0.4238264533402469,0.7575130063899168,0.5098003287420082
kmer_entropy_9,4,64,0.5827118579412157,0.43107390137964996,0.7641321183004267,0.5196037676243864
kmer_entropy_9,4,128,0.5867172747906693,0.4352031206034168,0.7680677548675173,0.5241086451694245
kmer_entropy_9,4,256,0.5893112590360297,0.4378460844481895,0.7706110858912677,0.5275100024204034
kmer_entropy_9,4,512,0.5894066261038738,0.4368545124746618,0.7715713608097943,0.5283425879795535
kmer_entropy_9,4,1024,0.5890442312460661,0.4367253970681291,0.7713390298477327,0.5289194505769964
kmer_entropy_9,4,1408,0.5890442312460661,0.43570873741751065,0.7700817099849819,0.5270427775367817
dinuc_CG,5,0,0.22828968700528335,0.12262501503766096,0.4961323122313416,0.1987093346179284
dinuc_CG,5,1,0.24387266589101453,0.2006358821274518,0.5427859835237553,0.22355130202350176
dinuc_CG,5,2,0.41126094337103514,0.366835185161037,0.7395664647956902,0.41813954146207716
dinuc_CG,5,3,0.5068378187644242,0.4597920318841634,0.8111740797971851,0.5137123011857316
dinuc_CG,5,4,0.521810448415953,0.47343748624273874,0.8207141417941607,0.5264416462426624
dinuc_CG,5,8,0.5689790001716607,0.5250069421681407,0.850864096509539,0.572300004469566
dinuc_CG,5,16,0.5932213088176391,0.5521203361200044,0.8661668546931327,0.5971945981764621
dinuc_CG,5,32,0.6395887772034561,0.6065239152025342,0.8937730016767675,0.6569466258096517
dinuc_CG,5,64,0.6557630319098209,0.6240797538129943,0.9018279853116837,0.6778944886477808
dinuc_CG,5,128,0.6577848137481165,0.6261959096902954,0.9033912263379611,0.6810110195531413
dinuc_CG,5,256,0.6603215777527704,0.6294829724005742,0.90445350372847,0.6835576333116282
dinuc_CG,5,512,0.6606076789563028,0.6296612152972223,0.9046039360386009,0.684874619982797
dinuc_CG,5,1024,0.6616376432890194,0.6307646829500918,0.9043846004454315,0.6848307357546648
dinuc_CG,5,1408,0.6597875221728433,0.6278347030931996,0.9042201610839717,0.6840962707915054
dinuc_GC,5,0,0.21293558908237809,0.1561067249162198,0.5011466464066237,0.20040890891164698
dinuc_GC,5,1,0.25117778328787504,0.24555462401507305,0.5637140051291436,0.23950873143489693
dinuc_GC,5,2,0.3888306090140953,0.3817095719755193,0.7201904459622602,0.41221781814477315
dinuc_GC,5,3,0.5484750805851724,0.5492453397309744,0.8444501668548394,0.5767689869044599
dinuc_GC,5,4,0.5636002975452516,0.5634904971921315,0.8535296653740463,0.5891487024947817
dinuc_GC,5,8,0.5780579450304221,0.5770860661481252,0.8617532000441406,0.6025101566945115
dinuc_GC,5,16,0.5915047015964447,0.5904792463057268,0.8718663979085595,0.6192117255843712
dinuc_GC,5,32,0.6032920711819795,0.6027844932157129,0.8773526298798652,0.6289879636367435
dinuc_GC,5,64,0.6329703026950734,0.6321646770369276,0.8941196036450529,0.6609057542941132
dinuc_GC,5,128,0.6395506303763184,0.6388608077256986,0.8971494729875736,0.6679349309845344
dinuc_GC,5,256,0.644433424249938,0.6436057735176091,0.8993731206652053,0.6719069109074888
dinuc_GC,5,512,0.6417249995231646,0.6410018522456522,0.8990212123165839,0.6716303555593648
dinuc_GC,5,1024,0.6420683209674035,0.6414260436791472,0.8989631432952393,0.6720740257533766
dinuc_GC,5,1408,0.6432508726086708,0.6424133038009859,0.8987056777345599,0.6709184040608556
dinuc_AT,5,0,0.21470941654427894,0.13610829945227146,0.5016346035247968,0.20087523553463535
dinuc_AT,5,1,0.2396002212515974,0.20039600824373408,0.5451810786321362,0.22775956390399416
dinuc_AT,5,2,0.4035171374620916,0.3687344739069712,0.7280247580063376,0.41612205445532935
dinuc_AT,5,3,0.5338839192050201,0.5215290429391268,0.8362508760034336,0.5593573324263869
