true_label,Acoerulea,Acomosus,Ahypochondriacus,Ahypogaea,Aofficinalis,Athaliana,Bdistachyon,Bplatyphylla,Bstricta,Bvulgaris,Carabica,Carietinum,Cavellana,Ccitriodora,Cclementina,Cillinoinensis,Ckanehirae,Cquinoa,Crubella,Csativus,Dalata,Dcarota,Ecoracana,Egrandis,Esalsugineum,Fvesca,Gmax,Hannuus,Hvulgare,Lalbus,Lervoides,Ljaponicus,Lsativa,Lusitatissimum,Macuminata,Mdomestica,Mesculenta,Msinensis,Mtruncatula,Ncolorata,Oeuropaea,Osativa,Othomaeum,Pamilis,Ppersica,Ptrichocarpa,Ptrifoliata,Pvaginatum,Pvirgatum,Qrubra,Rcommunis,Sbicolor,Soleracea,Sparvula,Spolyrhiza,Spurpurea,Sviridis,Taestivum,Tintermedium,Vdarrowii,Vfaba,Vunguiculata,Vvinifera,Zmarina,Zmays
Cavellana,1,0,0,0,1,0,0,9,0,1,0,0,13,0,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,7,1,0,0,0,0,1,0,0,0,2,1,0,3,0,0
Ccitriodora,0,2,0,0,2,0,0,2,0,0,0,0,1,16,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Cclementina,1,0,0,5,0,0,0,0,0,0,2,1,3,0,10,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,3,5,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0
Cillinoinensis,0,1,0,0,0,0,0,5,0,0,0,0,1,1,0,14,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,5,5,0,1,2,0,0,0,0,0,2,0,0,0,3,2,0,1,2,0
Ckanehirae,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
Cquinoa,2,0,3,0,1,0,0,0,0,4,0,1,0,0,0,1,1,38,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0
Crubella,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Csativus,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,30,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Dalata,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,23,0,0,0,0,1,1,0,0,1,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
Dcarota,3,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecoracana,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,3,0,0,3,0,0,0,0,5,2,4,0,0,0,0,0,0
Egrandis,0,1,0,0,1,0,0,1,0,0,0,0,0,16,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Esalsugineum,1,0,0,0,0,6,0,0,6,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0
Fvesca,5,0,0,1,4,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
Gmax,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,31,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0
Hannuus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hvulgare,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,7,7,1,0,0,0,0,0
Lalbus,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Lervoides,3,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,17,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,0,3,0
Ljaponicus,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,4,0,15,0,0,0,1,0,0,2,0,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,3,2,0
Lsativa,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lusitatissimum,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,23,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Macuminata,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Mdomestica,2,1,1,1,0,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,2,0,4,0,7,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,1,0,0,2,0
Mesculenta,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0
Msinensis,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,3,1,0,0,0,0,8,1,0,1,3,0,0,1,0,1,3,1,0,0,0,0,0,3
Mtruncatula,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ncolorata,2,1,0,0,1,0,0,2,0,1,0,0,1,4,0,1,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0
Oeuropaea,0,1,1,0,1,0,0,2,0,0,0,1,1,1,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0,4,3,0
Osativa,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,2,0,0,0,0,2,4,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0
Othomaeum,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,11,0,0,0,0,7,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4
Pamilis,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0
Ppersica,2,0,1,1,0,0,0,3,0,0,0,0,2,0,3,2,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,2,1,6,1,0,1,0,1,0,0,0,5,1,0,0,0,4,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0
Ptrichocarpa,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,4,0,0
Ptrifoliata,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,2,7,7,0,0,1,0,0,1,0,0,2,0,0,0,1,2,0,2,1,0
Pvaginatum,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,0,0,0,4,5,1,0,0,0,12,2,0,0,5,0,0,0,0,6,2,1,0,0,0,1,0,3
Pvirgatum,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,8,19,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,2
Qrubra,1,0,0,3,0,0,0,5,0,0,1,0,1,0,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rcommunis,1,1,0,2,0,0,0,0,0,0,1,0,3,0,5,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Sbicolor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,6,0,0,0,22,0,0,0,0,2,2,0,0,0,0,1,0,4
Soleracea,3,1,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0
Sparvula,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0
Spolyrhiza,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0
Spurpurea,1,0,0,2,0,0,0,2,0,0,0,0,2,0,3,3,0,0,0,0,4,1,0,0,1,1,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,8,0,0,0,2,1,1,3,1,0
Sviridis,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,2,0,0,4,0,0,0,0,6,2,0,0,0,0,0,1,2
Taestivum,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,19,9,0,0,0,0,0,0
Tintermedium,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,13,7,0,0,0,0,0,1
Vdarrowii,0,1,1,0,1,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,2,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
Vfaba,0,0,0,3,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15,3,1,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,0
Vunguiculata,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0
Vvinifera,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,2,7,0,0,4,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,1,0,22,0,0
Zmarina,1,0,1,2,1,1,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,24,0
Zmays,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,24
