target,n_classes,n_components,accuracy,f1_macro,roc_auc_macro,auprc_macro
membership,2,0,0.5003050640634533,0.33346888979259864,0.5,0.4996949359365467
membership,2,1,0.6455155582672362,0.6437309778084565,0.6805339646803062,0.6542128182751776
membership,2,2,0.6436851738865161,0.6418601588247091,0.6809642931594151,0.6545233238475874
membership,2,3,0.6430750457596095,0.641278179032611,0.6809017540724858,0.6544457254783254
membership,2,4,0.6583282489322758,0.6580929136157874,0.6965618392447661,0.6607579354628073
membership,2,8,0.6668700427089689,0.6668599976174876,0.7062017927871587,0.6760696595234976
membership,2,16,0.6754118364856619,0.6751447033506799,0.7204741058399595,0.6861241082768444
membership,2,32,0.6809029896278218,0.6803527766186859,0.7211456565115102,0.6860807715566339
membership,2,64,0.6833435021354485,0.6829185740895158,0.7278432949164657,0.6877673149315905
membership,2,128,0.6845637583892618,0.6840514324385292,0.7286741713570982,0.6861728358289292
membership,2,256,0.6863941427699817,0.6859301090982839,0.7287813812204055,0.6863148782110666
membership,2,384,0.685784014643075,0.6853041784339495,0.7289347508859704,0.6859922386563553
species,10,0,0.1022525701424784,0.09271916662551409,0.5008096480187996,0.10043120170392703
species,10,1,0.1588624616147552,0.14060474984511911,0.6521396674247012,0.1626372362752601
species,10,2,0.1605218485952431,0.14670883318614597,0.657281004614575,0.16602122484172216
species,10,3,0.17146998798374946,0.1607235322976995,0.6662656979274796,0.17173690732533634
species,10,4,0.18201758568731047,0.17308491041292762,0.6873129231453197,0.18427245291966374
species,10,8,0.19967956665204373,0.19157097647412527,0.7079263439969558,0.20194901895124878
species,10,16,0.20837704323942857,0.20272938327610568,0.7208292293275333,0.21132326131979468
species,10,32,0.220526807682771,0.21609114770845025,0.7307112602183319,0.21949815171992512
species,10,64,0.22930057792443115,0.22617867320664192,0.7409939229051371,0.2293044111349316
species,10,128,0.2292624310972935,0.2264174725923443,0.7434128624217129,0.23123491446375435
species,10,256,0.22865208186309105,0.22562027049009928,0.7426164851002147,0.23059579300046867
species,10,384,0.227889145320338,0.22510172125462474,0.7418530073331546,0.22962384885748383
gc_content,5,0,0.1999465944420073,0.19954114524884672,0.5003393607089723,0.20015784974214848
gc_content,5,1,0.4197486124091629,0.40585896463325355,0.7530862628691583,0.42856296615221473
gc_content,5,2,0.4214079993896508,0.4072034214249003,0.7552581531920876,0.43576275354302024
gc_content,5,3,0.42888477750863074,0.4162153567402907,0.7607988483307275,0.4417226554865003
gc_content,5,4,0.5300120162505484,0.529944581743343,0.8400579279125665,0.5576250287628215
gc_content,5,8,0.5838753361689142,0.5832453381051363,0.8757846313742335,0.6189001727243267
gc_content,5,16,0.7494897861870339,0.7495597080058659,0.947521246564156,0.793678428595219
gc_content,5,32,0.7861870338934559,0.7863654465198301,0.9607013696508219,0.8424534899727731
gc_content,5,64,0.8401457208796659,0.84024921132079,0.9765858613705889,0.9064639371872925
gc_content,5,128,0.8390013160655363,0.8390038620130997,0.9761569201955356,0.9048167558201843
gc_content,5,256,0.8394590779911881,0.8394440136413703,0.9760851390270778,0.9046011754151477
gc_content,5,384,0.8397642526082894,0.8397137784214174,0.9761082218094627,0.9048543267745648
repeat_fraction,4,0,0.3934654485113201,0.14118234827123655,0.5003599533079596,0.25046109995880655
repeat_fraction,4,1,0.3944000457761926,0.14784278924703054,0.5524392704911293,0.28308445580970554
repeat_fraction,4,2,0.39583055179385457,0.1630525784461996,0.5566472380710983,0.2902912527472066
repeat_fraction,4,3,0.39666978199088293,0.17480827297690704,0.5637573210690174,0.29672768517718817
repeat_fraction,4,4,0.3999504091247211,0.18955924889252496,0.5778936654596359,0.3085901695149029
repeat_fraction,4,8,0.41091762192679626,0.24018512457806648,0.6070925400987608,0.33501944497212544
repeat_fraction,4,16,0.41587670945469113,0.25489471287677207,0.6188122254610133,0.3449046993026926
repeat_fraction,4,32,0.4220755688645597,0.27573432641149803,0.6286874201784449,0.3563469809774814
repeat_fraction,4,64,0.42699650956531693,0.28649658411322243,0.6368249991039533,0.3631531383339148
repeat_fraction,4,128,0.4283507219287036,0.28911021973267265,0.640328482826857,0.3671180810505844
repeat_fraction,4,256,0.4290564382307502,0.28847614150166623,0.6405204894127157,0.3672243349636208
repeat_fraction,4,384,0.42766407904022585,0.2850224644381164,0.6402395875538149,0.3673518560144597
kmer_entropy_1,5,0,0.19737168361021573,0.1970801396728078,0.49979223427602804,0.1993799813313008
kmer_entropy_1,5,1,0.38608403746018427,0.36953419123727604,0.7263777170241903,0.3862302490388875
kmer_entropy_1,5,2,0.3882774800205993,0.3709641113076245,0.7298939578692034,0.3939493987388508
kmer_entropy_1,5,3,0.39951172061263807,0.3819281528976345,0.7371274347036567,0.402368088978674
kmer_entropy_1,5,4,0.4788380476453871,0.46741487648748226,0.8051872455095399,0.4864145803077296
kmer_entropy_1,5,8,0.5356195998397834,0.526114417055356,0.8433369239347137,0.5494508413628585
kmer_entropy_1,5,16,0.6712124969005703,0.668004120461763,0.9161843759136824,0.7028994883068368
kmer_entropy_1,5,32,0.7095500581739114,0.7074938746467284,0.932341062760553,0.7507380315180459
kmer_entropy_1,5,64,0.7572335920959774,0.7554434641996168,0.9499315450948214,0.8096897637892659
kmer_entropy_1,5,128,0.7571000782009957,0.7553768303733966,0.9504185792714412,0.8113409149391906
kmer_entropy_1,5,256,0.7556123519426272,0.7537805835077253,0.9500381634989908,0.8095750302714635
kmer_entropy_1,5,384,0.7558984531461596,0.7540914850433567,0.9497702685968425,0.8093094480805538
kmer_entropy_3,5,0,0.1970665089931145,0.19655545379771672,0.4987156326754226,0.19936803260481087
kmer_entropy_3,5,1,0.3832993190791356,0.35904771232358734,0.7221648064910509,0.3802915340154493
kmer_entropy_3,5,2,0.3848061187510729,0.35824882437653943,0.7256456470361041,0.38834590385414897
kmer_entropy_3,5,3,0.39401857750481606,0.3717958165304368,0.7337914979780417,0.39804145511833616
kmer_entropy_3,5,4,0.4686528447996338,0.45388613006408746,0.7979292484355014,0.47737453650932526
kmer_entropy_3,5,8,0.5212382460088882,0.5087294309423391,0.8353283247112703,0.5341674489137939
kmer_entropy_3,5,16,0.6300139235919052,0.6254295072147082,0.8956726880680328,0.6519727329834358
kmer_entropy_3,5,32,0.6560300596997845,0.652704476506637,0.9084525948328853,0.6829084829704126
kmer_entropy_3,5,64,0.6872341642983845,0.6844981733566982,0.9230100853127684,0.7223981034219271
kmer_entropy_3,5,128,0.6881496881496881,0.6854287792519338,0.9233066600336967,0.7232666792569272
kmer_entropy_3,5,256,0.6876347059833299,0.6849191765366258,0.9233741133885536,0.7232291595950744
kmer_entropy_3,5,384,0.686738255545595,0.6837382542979775,0.9230333211683626,0.7224262114856018
kmer_entropy_9,5,0,0.19653245341318737,0.19560062048127225,0.4985080147940872,0.19882278636274528
kmer_entropy_9,5,1,0.25731942245703715,0.2291667969990161,0.570088021190344,0.2514056570221747
kmer_entropy_9,5,2,0.26353735528047456,0.23687053747677672,0.5794935035790145,0.25963892455186477
kmer_entropy_9,5,3,0.2674664784756528,0.24079756802623337,0.5837351856262396,0.26288504754165304
kmer_entropy_9,5,4,0.2832211180835034,0.25848350578741053,0.6019459513264696,0.27954575087114736
kmer_entropy_9,5,8,0.29827004138930746,0.27751269368183873,0.6230893423801076,0.3010817038582234
kmer_entropy_9,5,16,0.31524537946556297,0.29757140850531183,0.6412948363211298,0.31780362567966625
kmer_entropy_9,5,32,0.32375212191725955,0.3080863364568144,0.6500551622430578,0.3278062934885046
kmer_entropy_9,5,64,0.33170573537546016,0.31786866008845877,0.6584413528841219,0.3361437382238469
kmer_entropy_9,5,128,0.3343378664479582,0.32125256815778236,0.6625838447943166,0.3401024924778898
kmer_entropy_9,5,256,0.3325258921589197,0.3186083420279585,0.6611566447624947,0.33938451022196603
kmer_entropy_9,5,384,0.3329645806710027,0.31900539466053635,0.6607608548434039,0.338753921291456
dinuc_CG,5,0,0.20309370768086366,0.1986680818398965,0.5016321862480402,0.2013757848333122
dinuc_CG,5,1,0.34742222815617313,0.323012390145012,0.6949624485035104,0.3479731440836213
dinuc_CG,5,2,0.35755021076121996,0.3427450981915679,0.7031261739106469,0.3612419808250108
dinuc_CG,5,3,0.3657517785958153,0.3505833437873511,0.7090785595623772,0.3664640922772479
dinuc_CG,5,4,0.4230864597837075,0.4179486875397259,0.7666868900976527,0.4399890014174671
dinuc_CG,5,8,0.4609281123042591,0.45443515546946145,0.8011568490070264,0.485485590457282
dinuc_CG,5,16,0.5359247744568846,0.5346851992222529,0.8487216684645957,0.5665104519520043
dinuc_CG,5,32,0.5556466840870511,0.5542084306262792,0.8579729067069642,0.5867519431493452
dinuc_CG,5,64,0.5717827919662782,0.5697037939988763,0.8675200114917532,0.6049354178073346
dinuc_CG,5,128,0.5751397127543917,0.5729235371736202,0.8688312734453231,0.6075729579250653
dinuc_CG,5,256,0.571801865379847,0.569387069877493,0.8684465870703167,0.6069139487206202
dinuc_CG,5,384,0.5721833336512235,0.5696087799909811,0.8683167653234465,0.606267889723682
dinuc_GC,5,0,0.20126265997825632,0.1961613434069409,0.5017821548926202,0.20083516301003712
dinuc_GC,5,1,0.3967270022315894,0.3882322097621593,0.736690061892963,0.4117332448338951
dinuc_GC,5,2,0.40475690934406533,0.3917788183687947,0.7419161458566326,0.42349536069435845
dinuc_GC,5,3,0.4128249632836789,0.4040598706335641,0.750052271280291,0.43264795597101047
dinuc_GC,5,4,0.4924564649335292,0.49203462268248854,0.8121924482962799,0.5201647522559092
dinuc_GC,5,8,0.5385950523565203,0.5372892857638957,0.8477348941947044,0.573817967175152
dinuc_GC,5,16,0.6329321558679357,0.633655300172485,0.897676576188329,0.6679883421171492
dinuc_GC,5,32,0.6560682065269221,0.6567965319104362,0.9079343735757186,0.6916194689364112
dinuc_GC,5,64,0.6777546777546778,0.6781213660530814,0.9193071183281335,0.7164183730406044
dinuc_GC,5,128,0.6797383127658357,0.6798356204686248,0.9195389271465496,0.7182275524736033
dinuc_GC,5,256,0.6787274218466879,0.6785741100822552,0.9194792332384198,0.7181943982430341
dinuc_GC,5,384,0.6791279635316333,0.6789497493465135,0.9194550785933687,0.7179605628808028
dinuc_AT,5,0,0.2011100726697057,0.1974452096222005,0.49961052989798593,0.19996508044856712
dinuc_AT,5,1,0.3865227259722673,0.36814492013997985,0.7151624315351487,0.38592490998059903
dinuc_AT,5,2,0.38923115069904063,0.37123557182976175,0.71652592443049,0.39085717725363117
dinuc_AT,5,3,0.3926834385549982,0.3732033975426322,0.7200522346817977,0.3954715300609661
dinuc_AT,5,4,0.4562932728070343,0.44586502963917907,0.7803969142334531,0.4740803685541298
dinuc_AT,5,8,0.4887752961147457,0.47857302716578937,0.8064245820627113,0.5109746929351363
dinuc_AT,5,16,0.5620553510461768,0.5583073703884069,0.8565137776725484,0.5890413800277717
dinuc_AT,5,32,0.5779244311354403,0.5749602713454425,0.8658760600184477,0.6074176641966128
dinuc_AT,5,64,0.5953575311373477,0.5919140341668145,0.8746751305928543,0.6234567333064618
dinuc_AT,5,128,0.5946899616624387,0.5912275986666955,0.874965426755643,0.6231591222653522
dinuc_AT,5,256,0.5937553643975663,0.5899122331431829,0.8747964641452638,0.6230963821680261
dinuc_AT,5,384,0.5952430906559347,0.591451652507099,0.8747045773767367,0.6233234933345462
dinuc_TA,5,0,0.20032806271338383,0.19173879965569268,0.49881854375719004,0.19916064286222665
dinuc_TA,5,1,0.37965629708748977,0.36545587989157274,0.704963027578256,0.37590761416834606
dinuc_TA,5,2,0.38102958286444527,0.36620400653712554,0.7064540211386735,0.3802136333556074
dinuc_TA,5,3,0.3839287417269069,0.36892211914131917,0.7089080425833432,0.3835947900515512
dinuc_TA,5,4,0.442369680901791,0.43519841605958154,0.7673536643993806,0.4579460227418732
dinuc_TA,5,8,0.46584905300501633,0.4609358838284524,0.7889160735002735,0.49095149854642334
dinuc_TA,5,16,0.5295542543248966,0.5298517387268156,0.835313716214127,0.5595086865950055
dinuc_TA,5,32,0.543020084304488,0.5437717948968198,0.8444172582440237,0.57542220843058
dinuc_TA,5,64,0.5558946384634458,0.555698069599803,0.8526678997614565,0.5895489045819765
dinuc_TA,5,128,0.5560090789448587,0.5557825345852938,0.8531660287020703,0.5900106794754545
dinuc_TA,5,256,0.5548456007171604,0.5542429711157351,0.8526483813184047,0.5894700591492325
dinuc_TA,5,384,0.5548074538900227,0.5540709011396868,0.8525202692263886,0.5889517232020309
dinuc_AA,5,0,0.19941253886208016,0.1980538209455267,0.49919678652735405,0.20016045791486792
dinuc_AA,5,1,0.3677544870205421,0.353259977346631,0.7032654605926065,0.37366426184890755
dinuc_AA,5,2,0.39832916897137083,0.3832355610855362,0.7306103123763965,0.40554654064174767
dinuc_AA,5,3,0.40368879818421105,0.3912759478284629,0.7364731034236279,0.41276450092502726
dinuc_AA,5,4,0.4454023536592344,0.4393847632059611,0.7739501138135434,0.46338819059569064
dinuc_AA,5,8,0.5205516031204105,0.5166005991932707,0.834054894585295,0.5487198816719426
dinuc_AA,5,16,0.591142306738637,0.5898155238308107,0.8741272965468406,0.6172540325748184
dinuc_AA,5,32,0.6283736100249862,0.6280879277270598,0.8942448632326819,0.6576069136733897
dinuc_AA,5,64,0.6549238017127925,0.6544813622210505,0.9078776190348874,0.6884977098871472
dinuc_AA,5,128,0.6590627324572279,0.6589232239278976,0.9095765985744265,0.6929016272216239
dinuc_AA,5,256,0.6588910717351084,0.6582166466033796,0.9098261446299281,0.6933043397759848
dinuc_AA,5,384,0.6583951629823189,0.6577729906959798,0.909568035472908,0.6927104997317034
dinuc_TT,5,0,0.20057601708977857,0.1993584131805284,0.501462476396523,0.20051425514543744
dinuc_TT,5,1,0.3684029830818822,0.3413620711241226,0.6975797999014348,0.36417210008143713
dinuc_TT,5,2,0.3806862614202064,0.3628249650918168,0.713045909460222,0.3828108243057427
dinuc_TT,5,3,0.3846726048560911,0.3637790834862086,0.7166435116322132,0.38733459584237073
dinuc_TT,5,4,0.4624349119761964,0.4515394139924016,0.7885695336257347,0.480880843739999
dinuc_TT,5,8,0.5062274695302218,0.49714844892849647,0.822347021934014,0.5304247059847551
dinuc_TT,5,16,0.5943084933910622,0.5927423201610422,0.8785919060940323,0.6225631120680111
dinuc_TT,5,32,0.6340956340956341,0.6341806284505205,0.9000228729007684,0.6677442603923732
dinuc_TT,5,64,0.6724713421961128,0.6723974442167199,0.917141314692628,0.7087416410339314
dinuc_TT,5,128,0.6759236300520705,0.6757585675064314,0.9182136191732158,0.7108041199737183
dinuc_TT,5,256,0.6748936657193538,0.6744368746211536,0.918655236225514,0.712552480742708
dinuc_TT,5,384,0.6748173720650785,0.6744625465521275,0.9186083042817164,0.712988289577967
